#    L    TT             EE             TE             PP             TP          
  3106   0.183605E+02   0.560185E+00  -0.555027E+00   0.220398E+05   0.169842E+01
  3107   0.182917E+02   0.561229E+00  -0.550215E+00   0.220241E+05   0.170108E+01
  3108   0.182230E+02   0.562306E+00  -0.545612E+00   0.220084E+05   0.170373E+01
  3109   0.181545E+02   0.563414E+00  -0.541218E+00   0.219927E+05   0.170636E+01
  3110   0.180862E+02   0.564552E+00  -0.537033E+00   0.219770E+05   0.170897E+01
  3111   0.180180E+02   0.565720E+00  -0.533058E+00   0.219614E+05   0.171157E+01
  3112   0.179501E+02   0.566915E+00  -0.529290E+00   0.219457E+05   0.171415E+01
  3113   0.178824E+02   0.568136E+00  -0.525731E+00   0.219301E+05   0.171670E+01
  3114   0.178149E+02   0.569382E+00  -0.522379E+00   0.219145E+05   0.171924E+01
  3115   0.177476E+02   0.570652E+00  -0.519234E+00   0.218989E+05   0.172176E+01
  3116   0.176806E+02   0.571944E+00  -0.516295E+00   0.218833E+05   0.172426E+01
  3117   0.176138E+02   0.573257E+00  -0.513561E+00   0.218678E+05   0.172674E+01
  3118   0.175474E+02   0.574590E+00  -0.511031E+00   0.218522E+05   0.172920E+01
  3119   0.174812E+02   0.575942E+00  -0.508706E+00   0.218367E+05   0.173164E+01
  3120   0.174153E+02   0.577311E+00  -0.506583E+00   0.218212E+05   0.173406E+01
  3121   0.173498E+02   0.578697E+00  -0.504662E+00   0.218057E+05   0.173645E+01
  3122   0.172845E+02   0.580097E+00  -0.502941E+00   0.217902E+05   0.173882E+01
  3123   0.172196E+02   0.581511E+00  -0.501419E+00   0.217747E+05   0.174117E+01
  3124   0.171551E+02   0.582936E+00  -0.500095E+00   0.217593E+05   0.174349E+01
  3125   0.170908E+02   0.584373E+00  -0.498967E+00   0.217438E+05   0.174579E+01
  3126   0.170270E+02   0.585820E+00  -0.498036E+00   0.217284E+05   0.174806E+01
  3127   0.169635E+02   0.587275E+00  -0.497297E+00   0.217130E+05   0.175032E+01
  3128   0.169004E+02   0.588737E+00  -0.496751E+00   0.216976E+05   0.175254E+01
  3129   0.168376E+02   0.590206E+00  -0.496396E+00   0.216822E+05   0.175474E+01
  3130   0.167753E+02   0.591679E+00  -0.496228E+00   0.216669E+05   0.175691E+01
  3131   0.167134E+02   0.593157E+00  -0.496247E+00   0.216515E+05   0.175906E+01
  3132   0.166519E+02   0.594636E+00  -0.496452E+00   0.216362E+05   0.176118E+01
  3133   0.165908E+02   0.596117E+00  -0.496839E+00   0.216209E+05   0.176327E+01
  3134   0.165301E+02   0.597599E+00  -0.497407E+00   0.216056E+05   0.176534E+01
  3135   0.164699E+02   0.599079E+00  -0.498154E+00   0.215903E+05   0.176737E+01
  3136   0.164101E+02   0.600558E+00  -0.499078E+00   0.215750E+05   0.176938E+01
  3137   0.163508E+02   0.602033E+00  -0.500177E+00   0.215597E+05   0.177136E+01
  3138   0.162920E+02   0.603504E+00  -0.501448E+00   0.215445E+05   0.177330E+01
  3139   0.162336E+02   0.604969E+00  -0.502890E+00   0.215293E+05   0.177522E+01
  3140   0.161756E+02   0.606427E+00  -0.504500E+00   0.215141E+05   0.177711E+01
  3141   0.161181E+02   0.607877E+00  -0.506276E+00   0.214989E+05   0.177896E+01
  3142   0.160612E+02   0.609318E+00  -0.508215E+00   0.214837E+05   0.178079E+01
  3143   0.160047E+02   0.610750E+00  -0.510316E+00   0.214685E+05   0.178258E+01
  3144   0.159487E+02   0.612171E+00  -0.512574E+00   0.214534E+05   0.178434E+01
  3145   0.158933E+02   0.613581E+00  -0.514989E+00   0.214382E+05   0.178607E+01
  3146   0.158383E+02   0.614977E+00  -0.517557E+00   0.214231E+05   0.178777E+01
  3147   0.157839E+02   0.616360E+00  -0.520276E+00   0.214080E+05   0.178943E+01
  3148   0.157300E+02   0.617728E+00  -0.523142E+00   0.213929E+05   0.179105E+01
  3149   0.156766E+02   0.619081E+00  -0.526154E+00   0.213778E+05   0.179265E+01
  3150   0.156237E+02   0.620417E+00  -0.529308E+00   0.213628E+05   0.179420E+01
  3151   0.155714E+02   0.621736E+00  -0.532603E+00   0.213477E+05   0.179572E+01
  3152   0.155197E+02   0.623035E+00  -0.536033E+00   0.213327E+05   0.179721E+01
  3153   0.154684E+02   0.624316E+00  -0.539597E+00   0.213177E+05   0.179866E+01
  3154   0.154177E+02   0.625575E+00  -0.543292E+00   0.213027E+05   0.180008E+01
  3155   0.153675E+02   0.626813E+00  -0.547113E+00   0.212877E+05   0.180146E+01
  3156   0.153180E+02   0.628028E+00  -0.551059E+00   0.212727E+05   0.180281E+01
  3157   0.152689E+02   0.629219E+00  -0.555127E+00   0.212578E+05   0.180412E+01
  3158   0.152205E+02   0.630386E+00  -0.559311E+00   0.212428E+05   0.180539E+01
  3159   0.151726E+02   0.631527E+00  -0.563610E+00   0.212279E+05   0.180663E+01
  3160   0.151252E+02   0.632642E+00  -0.568020E+00   0.212130E+05   0.180784E+01
  3161   0.150785E+02   0.633729E+00  -0.572538E+00   0.211981E+05   0.180901E+01
  3162   0.150323E+02   0.634787E+00  -0.577161E+00   0.211832E+05   0.181015E+01
  3163   0.149867E+02   0.635817E+00  -0.581885E+00   0.211683E+05   0.181125E+01
  3164   0.149416E+02   0.636817E+00  -0.586708E+00   0.211535E+05   0.181232E+01
  3165   0.148972E+02   0.637786E+00  -0.591625E+00   0.211386E+05   0.181335E+01
  3166   0.148533E+02   0.638724E+00  -0.596633E+00   0.211238E+05   0.181435E+01
  3167   0.148100E+02   0.639629E+00  -0.601731E+00   0.211090E+05   0.181531E+01
  3168   0.147674E+02   0.640502E+00  -0.606912E+00   0.210942E+05   0.181624E+01
  3169   0.147252E+02   0.641340E+00  -0.612176E+00   0.210794E+05   0.181714E+01
  3170   0.146837E+02   0.642145E+00  -0.617517E+00   0.210646E+05   0.181800E+01
  3171   0.146427E+02   0.642914E+00  -0.622933E+00   0.210499E+05   0.181883E+01
  3172   0.146024E+02   0.643647E+00  -0.628420E+00   0.210351E+05   0.181962E+01
  3173   0.145626E+02   0.644343E+00  -0.633976E+00   0.210204E+05   0.182038E+01
  3174   0.145234E+02   0.645002E+00  -0.639596E+00   0.210057E+05   0.182110E+01
  3175   0.144848E+02   0.645622E+00  -0.645277E+00   0.209910E+05   0.182179E+01
  3176   0.144468E+02   0.646204E+00  -0.651016E+00   0.209763E+05   0.182245E+01
  3177   0.144093E+02   0.646748E+00  -0.656809E+00   0.209617E+05   0.182307E+01
  3178   0.143725E+02   0.647251E+00  -0.662654E+00   0.209470E+05   0.182366E+01
  3179   0.143362E+02   0.647717E+00  -0.668551E+00   0.209324E+05   0.182422E+01
  3180   0.143005E+02   0.648141E+00  -0.674486E+00   0.209177E+05   0.182474E+01
  3181   0.142654E+02   0.648525E+00  -0.680466E+00   0.209031E+05   0.182523E+01
  3182   0.142309E+02   0.648870E+00  -0.686477E+00   0.208885E+05   0.182568E+01
  3183   0.141968E+02   0.649173E+00  -0.692534E+00   0.208740E+05   0.182610E+01
  3184   0.141635E+02   0.649435E+00  -0.698615E+00   0.208594E+05   0.182649E+01
  3185   0.141306E+02   0.649655E+00  -0.704720E+00   0.208448E+05   0.182685E+01
  3186   0.140984E+02   0.649833E+00  -0.710856E+00   0.208303E+05   0.182717E+01
  3187   0.140667E+02   0.649968E+00  -0.717010E+00   0.208158E+05   0.182746E+01
  3188   0.140355E+02   0.650061E+00  -0.723181E+00   0.208013E+05   0.182771E+01
  3189   0.140050E+02   0.650110E+00  -0.729369E+00   0.207868E+05   0.182793E+01
  3190   0.139750E+02   0.650115E+00  -0.735567E+00   0.207723E+05   0.182812E+01
  3191   0.139455E+02   0.650077E+00  -0.741776E+00   0.207578E+05   0.182828E+01
  3192   0.139166E+02   0.649995E+00  -0.747988E+00   0.207434E+05   0.182840E+01
  3193   0.138881E+02   0.649870E+00  -0.754204E+00   0.207289E+05   0.182849E+01
  3194   0.138603E+02   0.649699E+00  -0.760416E+00   0.207145E+05   0.182855E+01
  3195   0.138330E+02   0.649485E+00  -0.766624E+00   0.207001E+05   0.182858E+01
  3196   0.138061E+02   0.649227E+00  -0.772821E+00   0.206857E+05   0.182857E+01
  3197   0.137799E+02   0.648923E+00  -0.779015E+00   0.206713E+05   0.182853E+01
  3198   0.137542E+02   0.648575E+00  -0.785192E+00   0.206569E+05   0.182845E+01
  3199   0.137289E+02   0.648183E+00  -0.791350E+00   0.206426E+05   0.182835E+01
  3200   0.137042E+02   0.647744E+00  -0.797492E+00   0.206282E+05   0.182821E+01
  3201   0.136799E+02   0.647262E+00  -0.803608E+00   0.206139E+05   0.182804E+01
  3202   0.136562E+02   0.646734E+00  -0.809700E+00   0.205996E+05   0.182784E+01
  3203   0.136329E+02   0.646159E+00  -0.815759E+00   0.205853E+05   0.182760E+01
  3204   0.136102E+02   0.645541E+00  -0.821786E+00   0.205710E+05   0.182734E+01
  3205   0.135878E+02   0.644876E+00  -0.827780E+00   0.205567E+05   0.182704E+01
  3206   0.135660E+02   0.644167E+00  -0.833734E+00   0.205425E+05   0.182670E+01
  3207   0.135446E+02   0.643413E+00  -0.839640E+00   0.205282E+05   0.182634E+01
  3208   0.135238E+02   0.642614E+00  -0.845505E+00   0.205140E+05   0.182594E+01
  3209   0.135032E+02   0.641771E+00  -0.851330E+00   0.204998E+05   0.182551E+01
  3210   0.134832E+02   0.640883E+00  -0.857091E+00   0.204856E+05   0.182505E+01
  3211   0.134636E+02   0.639951E+00  -0.862804E+00   0.204714E+05   0.182456E+01
  3212   0.134445E+02   0.638975E+00  -0.868460E+00   0.204572E+05   0.182403E+01
  3213   0.134257E+02   0.637954E+00  -0.874060E+00   0.204430E+05   0.182347E+01
  3214   0.134075E+02   0.636890E+00  -0.879596E+00   0.204289E+05   0.182288E+01
  3215   0.133895E+02   0.635782E+00  -0.885061E+00   0.204148E+05   0.182225E+01
  3216   0.133720E+02   0.634629E+00  -0.890468E+00   0.204006E+05   0.182160E+01
  3217   0.133549E+02   0.633433E+00  -0.895797E+00   0.203865E+05   0.182091E+01
  3218   0.133381E+02   0.632194E+00  -0.901053E+00   0.203724E+05   0.182018E+01
  3219   0.133218E+02   0.630910E+00  -0.906230E+00   0.203583E+05   0.181943E+01
  3220   0.133058E+02   0.629585E+00  -0.911334E+00   0.203443E+05   0.181864E+01
  3221   0.132901E+02   0.628217E+00  -0.916359E+00   0.203302E+05   0.181782E+01
  3222   0.132748E+02   0.626806E+00  -0.921296E+00   0.203162E+05   0.181697E+01
  3223   0.132599E+02   0.625354E+00  -0.926145E+00   0.203022E+05   0.181608E+01
  3224   0.132453E+02   0.623860E+00  -0.930914E+00   0.202881E+05   0.181516E+01
  3225   0.132310E+02   0.622325E+00  -0.935594E+00   0.202741E+05   0.181421E+01
  3226   0.132170E+02   0.620749E+00  -0.940179E+00   0.202602E+05   0.181323E+01
  3227   0.132033E+02   0.619132E+00  -0.944668E+00   0.202462E+05   0.181221E+01
  3228   0.131900E+02   0.617476E+00  -0.949061E+00   0.202322E+05   0.181116E+01
  3229   0.131770E+02   0.615780E+00  -0.953358E+00   0.202183E+05   0.181008E+01
  3230   0.131642E+02   0.614043E+00  -0.957552E+00   0.202043E+05   0.180896E+01
  3231   0.131516E+02   0.612269E+00  -0.961648E+00   0.201904E+05   0.180781E+01
  3232   0.131395E+02   0.610456E+00  -0.965641E+00   0.201765E+05   0.180663E+01
  3233   0.131275E+02   0.608605E+00  -0.969522E+00   0.201626E+05   0.180542E+01
  3234   0.131157E+02   0.606717E+00  -0.973306E+00   0.201488E+05   0.180417E+01
  3235   0.131042E+02   0.604791E+00  -0.976978E+00   0.201349E+05   0.180289E+01
  3236   0.130930E+02   0.602831E+00  -0.980538E+00   0.201210E+05   0.180158E+01
  3237   0.130820E+02   0.600835E+00  -0.983986E+00   0.201072E+05   0.180024E+01
  3238   0.130712E+02   0.598804E+00  -0.987320E+00   0.200934E+05   0.179886E+01
  3239   0.130605E+02   0.596739E+00  -0.990550E+00   0.200796E+05   0.179745E+01
  3240   0.130502E+02   0.594641E+00  -0.993652E+00   0.200658E+05   0.179600E+01
  3241   0.130399E+02   0.592509E+00  -0.996649E+00   0.200520E+05   0.179452E+01
  3242   0.130299E+02   0.590345E+00  -0.999524E+00   0.200382E+05   0.179301E+01
  3243   0.130201E+02   0.588149E+00  -0.100228E+01   0.200244E+05   0.179147E+01
  3244   0.130104E+02   0.585921E+00  -0.100491E+01   0.200107E+05   0.178989E+01
  3245   0.130009E+02   0.583663E+00  -0.100743E+01   0.199970E+05   0.178828E+01
  3246   0.129915E+02   0.581374E+00  -0.100981E+01   0.199832E+05   0.178664E+01
  3247   0.129823E+02   0.579056E+00  -0.101208E+01   0.199695E+05   0.178497E+01
  3248   0.129732E+02   0.576708E+00  -0.101422E+01   0.199558E+05   0.178326E+01
  3249   0.129642E+02   0.574332E+00  -0.101624E+01   0.199422E+05   0.178152E+01
  3250   0.129554E+02   0.571929E+00  -0.101813E+01   0.199285E+05   0.177974E+01
  3251   0.129466E+02   0.569498E+00  -0.101990E+01   0.199148E+05   0.177793E+01
  3252   0.129379E+02   0.567041E+00  -0.102153E+01   0.199012E+05   0.177609E+01
  3253   0.129293E+02   0.564558E+00  -0.102304E+01   0.198876E+05   0.177422E+01
  3254   0.129208E+02   0.562050E+00  -0.102442E+01   0.198739E+05   0.177231E+01
  3255   0.129123E+02   0.559519E+00  -0.102567E+01   0.198603E+05   0.177037E+01
  3256   0.129040E+02   0.556963E+00  -0.102679E+01   0.198468E+05   0.176840E+01
  3257   0.128956E+02   0.554386E+00  -0.102778E+01   0.198332E+05   0.176640E+01
  3258   0.128873E+02   0.551786E+00  -0.102864E+01   0.198196E+05   0.176437E+01
  3259   0.128791E+02   0.549165E+00  -0.102936E+01   0.198061E+05   0.176230E+01
  3260   0.128708E+02   0.546525E+00  -0.102996E+01   0.197925E+05   0.176020E+01
  3261   0.128625E+02   0.543865E+00  -0.103042E+01   0.197790E+05   0.175808E+01
  3262   0.128543E+02   0.541184E+00  -0.103075E+01   0.197655E+05   0.175592E+01
  3263   0.128460E+02   0.538486E+00  -0.103095E+01   0.197520E+05   0.175373E+01
  3264   0.128378E+02   0.535771E+00  -0.103100E+01   0.197385E+05   0.175151E+01
  3265   0.128294E+02   0.533038E+00  -0.103093E+01   0.197250E+05   0.174925E+01
  3266   0.128211E+02   0.530289E+00  -0.103072E+01   0.197116E+05   0.174697E+01
  3267   0.128127E+02   0.527524E+00  -0.103037E+01   0.196981E+05   0.174466E+01
  3268   0.128043E+02   0.524744E+00  -0.102990E+01   0.196847E+05   0.174232E+01
  3269   0.127957E+02   0.521951E+00  -0.102929E+01   0.196713E+05   0.173995E+01
  3270   0.127871E+02   0.519145E+00  -0.102854E+01   0.196579E+05   0.173755E+01
  3271   0.127785E+02   0.516327E+00  -0.102767E+01   0.196445E+05   0.173512E+01
  3272   0.127697E+02   0.513498E+00  -0.102665E+01   0.196311E+05   0.173267E+01
  3273   0.127609E+02   0.510658E+00  -0.102551E+01   0.196177E+05   0.173018E+01
  3274   0.127520E+02   0.507809E+00  -0.102424E+01   0.196043E+05   0.172766E+01
  3275   0.127430E+02   0.504951E+00  -0.102284E+01   0.195910E+05   0.172512E+01
  3276   0.127339E+02   0.502086E+00  -0.102131E+01   0.195777E+05   0.172255E+01
  3277   0.127246E+02   0.499212E+00  -0.101964E+01   0.195643E+05   0.171995E+01
  3278   0.127152E+02   0.496332E+00  -0.101785E+01   0.195510E+05   0.171732E+01
  3279   0.127058E+02   0.493446E+00  -0.101592E+01   0.195377E+05   0.171467E+01
  3280   0.126961E+02   0.490554E+00  -0.101387E+01   0.195245E+05   0.171199E+01
  3281   0.126863E+02   0.487658E+00  -0.101169E+01   0.195112E+05   0.170928E+01
  3282   0.126763E+02   0.484758E+00  -0.100938E+01   0.194979E+05   0.170654E+01
  3283   0.126662E+02   0.481855E+00  -0.100695E+01   0.194847E+05   0.170378E+01
  3284   0.126559E+02   0.478950E+00  -0.100439E+01   0.194715E+05   0.170099E+01
  3285   0.126455E+02   0.476044E+00  -0.100171E+01   0.194582E+05   0.169817E+01
  3286   0.126349E+02   0.473137E+00  -0.998909E+00   0.194450E+05   0.169533E+01
  3287   0.126241E+02   0.470230E+00  -0.995986E+00   0.194318E+05   0.169247E+01
  3288   0.126131E+02   0.467325E+00  -0.992943E+00   0.194187E+05   0.168957E+01
  3289   0.126018E+02   0.464420E+00  -0.989781E+00   0.194055E+05   0.168665E+01
  3290   0.125905E+02   0.461519E+00  -0.986499E+00   0.193923E+05   0.168371E+01
  3291   0.125789E+02   0.458619E+00  -0.983098E+00   0.193792E+05   0.168074E+01
  3292   0.125671E+02   0.455724E+00  -0.979583E+00   0.193660E+05   0.167775E+01
  3293   0.125550E+02   0.452833E+00  -0.975955E+00   0.193529E+05   0.167473E+01
  3294   0.125427E+02   0.449946E+00  -0.972205E+00   0.193398E+05   0.167168E+01
  3295   0.125302E+02   0.447065E+00  -0.968350E+00   0.193267E+05   0.166862E+01
  3296   0.125175E+02   0.444191E+00  -0.964380E+00   0.193136E+05   0.166552E+01
  3297   0.125045E+02   0.441324E+00  -0.960303E+00   0.193006E+05   0.166241E+01
  3298   0.124914E+02   0.438465E+00  -0.956118E+00   0.192875E+05   0.165927E+01
  3299   0.124779E+02   0.435614E+00  -0.951826E+00   0.192745E+05   0.165611E+01
  3300   0.124642E+02   0.432772E+00  -0.947433E+00   0.192614E+05   0.165292E+01
  3301   0.124502E+02   0.429941E+00  -0.942931E+00   0.192484E+05   0.164971E+01
  3302   0.124360E+02   0.427121E+00  -0.938336E+00   0.192354E+05   0.164648E+01
  3303   0.124216E+02   0.424311E+00  -0.933639E+00   0.192224E+05   0.164323E+01
  3304   0.124068E+02   0.421514E+00  -0.928841E+00   0.192094E+05   0.163995E+01
  3305   0.123919E+02   0.418729E+00  -0.923949E+00   0.191964E+05   0.163665E+01
  3306   0.123765E+02   0.415958E+00  -0.918962E+00   0.191835E+05   0.163333E+01
  3307   0.123610E+02   0.413201E+00  -0.913888E+00   0.191705E+05   0.162999E+01
  3308   0.123452E+02   0.410458E+00  -0.908718E+00   0.191576E+05   0.162664E+01
  3309   0.123290E+02   0.407730E+00  -0.903454E+00   0.191447E+05   0.162326E+01
  3310   0.123126E+02   0.405018E+00  -0.898110E+00   0.191318E+05   0.161986E+01
  3311   0.122959E+02   0.402323E+00  -0.892685E+00   0.191189E+05   0.161644E+01
  3312   0.122789E+02   0.399645E+00  -0.887164E+00   0.191060E+05   0.161301E+01
  3313   0.122615E+02   0.396984E+00  -0.881570E+00   0.190931E+05   0.160955E+01
  3314   0.122440E+02   0.394342E+00  -0.875895E+00   0.190802E+05   0.160608E+01
  3315   0.122261E+02   0.391719E+00  -0.870146E+00   0.190674E+05   0.160260E+01
  3316   0.122078E+02   0.389116E+00  -0.864323E+00   0.190546E+05   0.159909E+01
  3317   0.121893E+02   0.386532E+00  -0.858419E+00   0.190417E+05   0.159557E+01
  3318   0.121704E+02   0.383969E+00  -0.852447E+00   0.190289E+05   0.159203E+01
  3319   0.121513E+02   0.381428E+00  -0.846409E+00   0.190161E+05   0.158848E+01
  3320   0.121317E+02   0.378907E+00  -0.840303E+00   0.190033E+05   0.158491E+01
  3321   0.121120E+02   0.376409E+00  -0.834122E+00   0.189905E+05   0.158133E+01
  3322   0.120918E+02   0.373933E+00  -0.827888E+00   0.189778E+05   0.157774E+01
  3323   0.120713E+02   0.371479E+00  -0.821587E+00   0.189650E+05   0.157413E+01
  3324   0.120505E+02   0.369049E+00  -0.815224E+00   0.189523E+05   0.157050E+01
  3325   0.120294E+02   0.366644E+00  -0.808809E+00   0.189395E+05   0.156687E+01
  3326   0.120079E+02   0.364262E+00  -0.802340E+00   0.189268E+05   0.156322E+01
  3327   0.119861E+02   0.361906E+00  -0.795817E+00   0.189141E+05   0.155956E+01
  3328   0.119641E+02   0.359574E+00  -0.789240E+00   0.189014E+05   0.155589E+01
  3329   0.119417E+02   0.357270E+00  -0.782617E+00   0.188887E+05   0.155221E+01
  3330   0.119189E+02   0.354991E+00  -0.775954E+00   0.188761E+05   0.154851E+01
  3331   0.118958E+02   0.352738E+00  -0.769237E+00   0.188634E+05   0.154481E+01
  3332   0.118725E+02   0.350512E+00  -0.762488E+00   0.188508E+05   0.154110E+01
  3333   0.118487E+02   0.348314E+00  -0.755698E+00   0.188381E+05   0.153737E+01
  3334   0.118248E+02   0.346142E+00  -0.748869E+00   0.188255E+05   0.153364E+01
  3335   0.118004E+02   0.344000E+00  -0.741999E+00   0.188129E+05   0.152990E+01
  3336   0.117757E+02   0.341885E+00  -0.735103E+00   0.188003E+05   0.152615E+01
  3337   0.117507E+02   0.339799E+00  -0.728173E+00   0.187877E+05   0.152239E+01
  3338   0.117255E+02   0.337741E+00  -0.721215E+00   0.187751E+05   0.151863E+01
  3339   0.116998E+02   0.335712E+00  -0.714229E+00   0.187626E+05   0.151486E+01
  3340   0.116738E+02   0.333713E+00  -0.707220E+00   0.187500E+05   0.151108E+01
  3341   0.116476E+02   0.331743E+00  -0.700189E+00   0.187375E+05   0.150730E+01
  3342   0.116210E+02   0.329803E+00  -0.693137E+00   0.187249E+05   0.150351E+01
  3343   0.115942E+02   0.327893E+00  -0.686068E+00   0.187124E+05   0.149972E+01
  3344   0.115670E+02   0.326014E+00  -0.678983E+00   0.186999E+05   0.149592E+01
