#    L    TT             EE             TE             PP             TP          
  8427   0.281127E-02  -0.862689E-05   0.619839E-04   0.213519E+04   0.668673E-01
  8428   0.281095E-02  -0.867552E-05   0.621200E-04   0.213456E+04   0.668420E-01
  8429   0.281064E-02  -0.872405E-05   0.622558E-04   0.213393E+04   0.668167E-01
  8430   0.281033E-02  -0.877248E-05   0.623912E-04   0.213330E+04   0.667915E-01
  8431   0.281001E-02  -0.882081E-05   0.625264E-04   0.213268E+04   0.667662E-01
  8432   0.280969E-02  -0.886904E-05   0.626612E-04   0.213205E+04   0.667410E-01
  8433   0.280937E-02  -0.891716E-05   0.627957E-04   0.213142E+04   0.667157E-01
  8434   0.280905E-02  -0.896519E-05   0.629299E-04   0.213079E+04   0.666905E-01
  8435   0.280873E-02  -0.901312E-05   0.630638E-04   0.213017E+04   0.666653E-01
  8436   0.280841E-02  -0.906094E-05   0.631973E-04   0.212954E+04   0.666401E-01
  8437   0.280808E-02  -0.910867E-05   0.633306E-04   0.212892E+04   0.666149E-01
  8438   0.280775E-02  -0.915629E-05   0.634635E-04   0.212829E+04   0.665897E-01
  8439   0.280743E-02  -0.920382E-05   0.635961E-04   0.212767E+04   0.665645E-01
  8440   0.280710E-02  -0.925125E-05   0.637284E-04   0.212704E+04   0.665394E-01
  8441   0.280677E-02  -0.929857E-05   0.638604E-04   0.212642E+04   0.665142E-01
  8442   0.280643E-02  -0.934580E-05   0.639921E-04   0.212579E+04   0.664891E-01
  8443   0.280610E-02  -0.939292E-05   0.641235E-04   0.212517E+04   0.664639E-01
  8444   0.280577E-02  -0.943995E-05   0.642545E-04   0.212454E+04   0.664388E-01
  8445   0.280543E-02  -0.948688E-05   0.643852E-04   0.212392E+04   0.664137E-01
  8446   0.280509E-02  -0.953371E-05   0.645157E-04   0.212330E+04   0.663886E-01
  8447   0.280475E-02  -0.958043E-05   0.646458E-04   0.212267E+04   0.663635E-01
  8448   0.280441E-02  -0.962706E-05   0.647756E-04   0.212205E+04   0.663384E-01
  8449   0.280407E-02  -0.967359E-05   0.649050E-04   0.212143E+04   0.663133E-01
  8450   0.280373E-02  -0.972002E-05   0.650342E-04   0.212080E+04   0.662883E-01
  8451   0.280338E-02  -0.976635E-05   0.651631E-04   0.212018E+04   0.662632E-01
  8452   0.280304E-02  -0.981258E-05   0.652916E-04   0.211956E+04   0.662382E-01
  8453   0.280269E-02  -0.985871E-05   0.654199E-04   0.211894E+04   0.662131E-01
  8454   0.280234E-02  -0.990475E-05   0.655478E-04   0.211831E+04   0.661881E-01
  8455   0.280199E-02  -0.995068E-05   0.656754E-04   0.211769E+04   0.661631E-01
  8456   0.280164E-02  -0.999652E-05   0.658027E-04   0.211707E+04   0.661381E-01
  8457   0.280128E-02  -0.100423E-04   0.659297E-04   0.211645E+04   0.661131E-01
  8458   0.280093E-02  -0.100879E-04   0.660564E-04   0.211583E+04   0.660881E-01
  8459   0.280057E-02  -0.101334E-04   0.661828E-04   0.211521E+04   0.660631E-01
  8460   0.280021E-02  -0.101789E-04   0.663088E-04   0.211459E+04   0.660382E-01
  8461   0.279986E-02  -0.102242E-04   0.664346E-04   0.211397E+04   0.660132E-01
  8462   0.279950E-02  -0.102695E-04   0.665600E-04   0.211335E+04   0.659883E-01
  8463   0.279913E-02  -0.103146E-04   0.666852E-04   0.211273E+04   0.659633E-01
  8464   0.279877E-02  -0.103596E-04   0.668100E-04   0.211211E+04   0.659384E-01
  8465   0.279841E-02  -0.104046E-04   0.669345E-04   0.211149E+04   0.659135E-01
  8466   0.279804E-02  -0.104494E-04   0.670587E-04   0.211087E+04   0.658886E-01
  8467   0.279767E-02  -0.104942E-04   0.671826E-04   0.211025E+04   0.658637E-01
  8468   0.279731E-02  -0.105389E-04   0.673062E-04   0.210963E+04   0.658388E-01
  8469   0.279694E-02  -0.105834E-04   0.674295E-04   0.210902E+04   0.658139E-01
  8470   0.279656E-02  -0.106279E-04   0.675525E-04   0.210840E+04   0.657890E-01
  8471   0.279619E-02  -0.106722E-04   0.676751E-04   0.210778E+04   0.657642E-01
  8472   0.279582E-02  -0.107165E-04   0.677975E-04   0.210716E+04   0.657393E-01
  8473   0.279544E-02  -0.107607E-04   0.679196E-04   0.210655E+04   0.657145E-01
  8474   0.279506E-02  -0.108047E-04   0.680413E-04   0.210593E+04   0.656897E-01
  8475   0.279469E-02  -0.108487E-04   0.681628E-04   0.210531E+04   0.656648E-01
  8476   0.279431E-02  -0.108926E-04   0.682839E-04   0.210469E+04   0.656400E-01
  8477   0.279393E-02  -0.109363E-04   0.684047E-04   0.210408E+04   0.656152E-01
  8478   0.279354E-02  -0.109800E-04   0.685253E-04   0.210346E+04   0.655904E-01
  8479   0.279316E-02  -0.110236E-04   0.686455E-04   0.210285E+04   0.655657E-01
  8480   0.279277E-02  -0.110671E-04   0.687654E-04   0.210223E+04   0.655409E-01
  8481   0.279239E-02  -0.111105E-04   0.688850E-04   0.210162E+04   0.655161E-01
  8482   0.279200E-02  -0.111537E-04   0.690043E-04   0.210100E+04   0.654914E-01
  8483   0.279161E-02  -0.111969E-04   0.691233E-04   0.210039E+04   0.654666E-01
  8484   0.279122E-02  -0.112400E-04   0.692420E-04   0.209977E+04   0.654419E-01
  8485   0.279083E-02  -0.112830E-04   0.693604E-04   0.209916E+04   0.654172E-01
  8486   0.279044E-02  -0.113259E-04   0.694785E-04   0.209854E+04   0.653925E-01
  8487   0.279004E-02  -0.113687E-04   0.695963E-04   0.209793E+04   0.653678E-01
  8488   0.278964E-02  -0.114114E-04   0.697137E-04   0.209731E+04   0.653431E-01
  8489   0.278925E-02  -0.114541E-04   0.698309E-04   0.209670E+04   0.653184E-01
  8490   0.278885E-02  -0.114966E-04   0.699478E-04   0.209609E+04   0.652937E-01
  8491   0.278845E-02  -0.115390E-04   0.700644E-04   0.209547E+04   0.652691E-01
  8492   0.278805E-02  -0.115813E-04   0.701806E-04   0.209486E+04   0.652444E-01
  8493   0.278764E-02  -0.116235E-04   0.702966E-04   0.209425E+04   0.652198E-01
  8494   0.278724E-02  -0.116657E-04   0.704123E-04   0.209364E+04   0.651951E-01
  8495   0.278683E-02  -0.117077E-04   0.705276E-04   0.209302E+04   0.651705E-01
  8496   0.278643E-02  -0.117496E-04   0.706427E-04   0.209241E+04   0.651459E-01
  8497   0.278602E-02  -0.117915E-04   0.707574E-04   0.209180E+04   0.651213E-01
  8498   0.278561E-02  -0.118332E-04   0.708719E-04   0.209119E+04   0.650967E-01
  8499   0.278520E-02  -0.118749E-04   0.709861E-04   0.209058E+04   0.650721E-01
  8500   0.278479E-02  -0.119164E-04   0.710999E-04   0.208997E+04   0.650475E-01
  8501   0.278437E-02  -0.119579E-04   0.712135E-04   0.208936E+04   0.650230E-01
  8502   0.278396E-02  -0.119992E-04   0.713267E-04   0.208874E+04   0.649984E-01
  8503   0.278354E-02  -0.120405E-04   0.714397E-04   0.208813E+04   0.649739E-01
  8504   0.278312E-02  -0.120817E-04   0.715523E-04   0.208752E+04   0.649493E-01
  8505   0.278270E-02  -0.121227E-04   0.716647E-04   0.208691E+04   0.649248E-01
  8506   0.278228E-02  -0.121637E-04   0.717767E-04   0.208630E+04   0.649003E-01
  8507   0.278186E-02  -0.122046E-04   0.718885E-04   0.208570E+04   0.648758E-01
  8508   0.278144E-02  -0.122454E-04   0.720000E-04   0.208509E+04   0.648513E-01
  8509   0.278101E-02  -0.122861E-04   0.721111E-04   0.208448E+04   0.648268E-01
  8510   0.278059E-02  -0.123267E-04   0.722220E-04   0.208387E+04   0.648023E-01
  8511   0.278016E-02  -0.123672E-04   0.723325E-04   0.208326E+04   0.647779E-01
  8512   0.277973E-02  -0.124076E-04   0.724428E-04   0.208265E+04   0.647534E-01
  8513   0.277930E-02  -0.124479E-04   0.725528E-04   0.208204E+04   0.647289E-01
  8514   0.277887E-02  -0.124881E-04   0.726624E-04   0.208144E+04   0.647045E-01
  8515   0.277844E-02  -0.125283E-04   0.727718E-04   0.208083E+04   0.646801E-01
  8516   0.277801E-02  -0.125683E-04   0.728809E-04   0.208022E+04   0.646557E-01
  8517   0.277757E-02  -0.126082E-04   0.729896E-04   0.207961E+04   0.646312E-01
  8518   0.277714E-02  -0.126481E-04   0.730981E-04   0.207901E+04   0.646068E-01
  8519   0.277670E-02  -0.126878E-04   0.732063E-04   0.207840E+04   0.645825E-01
  8520   0.277626E-02  -0.127275E-04   0.733142E-04   0.207779E+04   0.645581E-01
  8521   0.277582E-02  -0.127670E-04   0.734218E-04   0.207719E+04   0.645337E-01
  8522   0.277538E-02  -0.128065E-04   0.735291E-04   0.207658E+04   0.645093E-01
  8523   0.277493E-02  -0.128458E-04   0.736361E-04   0.207598E+04   0.644850E-01
  8524   0.277449E-02  -0.128851E-04   0.737428E-04   0.207537E+04   0.644607E-01
  8525   0.277404E-02  -0.129243E-04   0.738492E-04   0.207477E+04   0.644363E-01
  8526   0.277360E-02  -0.129634E-04   0.739553E-04   0.207416E+04   0.644120E-01
  8527   0.277315E-02  -0.130024E-04   0.740611E-04   0.207356E+04   0.643877E-01
  8528   0.277270E-02  -0.130413E-04   0.741666E-04   0.207295E+04   0.643634E-01
  8529   0.277225E-02  -0.130801E-04   0.742719E-04   0.207235E+04   0.643391E-01
  8530   0.277180E-02  -0.131188E-04   0.743768E-04   0.207174E+04   0.643148E-01
  8531   0.277134E-02  -0.131574E-04   0.744814E-04   0.207114E+04   0.642905E-01
  8532   0.277089E-02  -0.131959E-04   0.745858E-04   0.207054E+04   0.642663E-01
  8533   0.277043E-02  -0.132344E-04   0.746898E-04   0.206993E+04   0.642420E-01
  8534   0.276997E-02  -0.132727E-04   0.747936E-04   0.206933E+04   0.642178E-01
  8535   0.276952E-02  -0.133109E-04   0.748971E-04   0.206873E+04   0.641935E-01
  8536   0.276906E-02  -0.133491E-04   0.750002E-04   0.206812E+04   0.641693E-01
  8537   0.276859E-02  -0.133872E-04   0.751031E-04   0.206752E+04   0.641451E-01
  8538   0.276813E-02  -0.134251E-04   0.752057E-04   0.206692E+04   0.641209E-01
  8539   0.276767E-02  -0.134630E-04   0.753080E-04   0.206632E+04   0.640967E-01
  8540   0.276720E-02  -0.135008E-04   0.754100E-04   0.206571E+04   0.640725E-01
  8541   0.276674E-02  -0.135384E-04   0.755117E-04   0.206511E+04   0.640483E-01
  8542   0.276627E-02  -0.135760E-04   0.756131E-04   0.206451E+04   0.640241E-01
  8543   0.276580E-02  -0.136135E-04   0.757143E-04   0.206391E+04   0.640000E-01
  8544   0.276533E-02  -0.136509E-04   0.758151E-04   0.206331E+04   0.639758E-01
  8545   0.276486E-02  -0.136883E-04   0.759157E-04   0.206271E+04   0.639517E-01
  8546   0.276438E-02  -0.137255E-04   0.760159E-04   0.206211E+04   0.639276E-01
  8547   0.276391E-02  -0.137626E-04   0.761159E-04   0.206151E+04   0.639035E-01
  8548   0.276344E-02  -0.137996E-04   0.762156E-04   0.206091E+04   0.638793E-01
  8549   0.276296E-02  -0.138366E-04   0.763150E-04   0.206031E+04   0.638552E-01
  8550   0.276248E-02  -0.138734E-04   0.764141E-04   0.205971E+04   0.638311E-01
  8551   0.276200E-02  -0.139102E-04   0.765129E-04   0.205911E+04   0.638071E-01
  8552   0.276152E-02  -0.139469E-04   0.766114E-04   0.205851E+04   0.637830E-01
  8553   0.276104E-02  -0.139834E-04   0.767096E-04   0.205791E+04   0.637589E-01
  8554   0.276055E-02  -0.140199E-04   0.768076E-04   0.205731E+04   0.637349E-01
  8555   0.276007E-02  -0.140563E-04   0.769052E-04   0.205671E+04   0.637108E-01
  8556   0.275958E-02  -0.140926E-04   0.770026E-04   0.205612E+04   0.636868E-01
  8557   0.275910E-02  -0.141288E-04   0.770997E-04   0.205552E+04   0.636628E-01
  8558   0.275861E-02  -0.141649E-04   0.771964E-04   0.205492E+04   0.636388E-01
  8559   0.275812E-02  -0.142009E-04   0.772930E-04   0.205432E+04   0.636148E-01
  8560   0.275763E-02  -0.142369E-04   0.773892E-04   0.205373E+04   0.635908E-01
  8561   0.275714E-02  -0.142727E-04   0.774851E-04   0.205313E+04   0.635668E-01
  8562   0.275664E-02  -0.143085E-04   0.775807E-04   0.205253E+04   0.635428E-01
  8563   0.275615E-02  -0.143441E-04   0.776761E-04   0.205194E+04   0.635188E-01
  8564   0.275565E-02  -0.143797E-04   0.777712E-04   0.205134E+04   0.634949E-01
  8565   0.275515E-02  -0.144152E-04   0.778659E-04   0.205074E+04   0.634709E-01
  8566   0.275466E-02  -0.144505E-04   0.779604E-04   0.205015E+04   0.634470E-01
  8567   0.275416E-02  -0.144858E-04   0.780546E-04   0.204955E+04   0.634231E-01
  8568   0.275366E-02  -0.145210E-04   0.781486E-04   0.204896E+04   0.633991E-01
  8569   0.275315E-02  -0.145561E-04   0.782422E-04   0.204836E+04   0.633752E-01
  8570   0.275265E-02  -0.145912E-04   0.783356E-04   0.204777E+04   0.633513E-01
  8571   0.275214E-02  -0.146261E-04   0.784286E-04   0.204717E+04   0.633274E-01
  8572   0.275164E-02  -0.146609E-04   0.785214E-04   0.204658E+04   0.633036E-01
  8573   0.275113E-02  -0.146957E-04   0.786139E-04   0.204598E+04   0.632797E-01
  8574   0.275062E-02  -0.147303E-04   0.787061E-04   0.204539E+04   0.632558E-01
  8575   0.275011E-02  -0.147649E-04   0.787980E-04   0.204479E+04   0.632320E-01
  8576   0.274960E-02  -0.147994E-04   0.788897E-04   0.204420E+04   0.632081E-01
  8577   0.274909E-02  -0.148338E-04   0.789811E-04   0.204361E+04   0.631843E-01
  8578   0.274858E-02  -0.148680E-04   0.790721E-04   0.204301E+04   0.631605E-01
  8579   0.274806E-02  -0.149022E-04   0.791629E-04   0.204242E+04   0.631367E-01
  8580   0.274754E-02  -0.149364E-04   0.792534E-04   0.204183E+04   0.631129E-01
  8581   0.274703E-02  -0.149704E-04   0.793437E-04   0.204124E+04   0.630891E-01
  8582   0.274651E-02  -0.150043E-04   0.794336E-04   0.204064E+04   0.630653E-01
  8583   0.274599E-02  -0.150382E-04   0.795233E-04   0.204005E+04   0.630415E-01
  8584   0.274547E-02  -0.150719E-04   0.796127E-04   0.203946E+04   0.630177E-01
  8585   0.274495E-02  -0.151056E-04   0.797018E-04   0.203887E+04   0.629940E-01
  8586   0.274442E-02  -0.151391E-04   0.797906E-04   0.203828E+04   0.629702E-01
  8587   0.274390E-02  -0.151726E-04   0.798791E-04   0.203769E+04   0.629465E-01
  8588   0.274337E-02  -0.152060E-04   0.799674E-04   0.203709E+04   0.629228E-01
  8589   0.274284E-02  -0.152393E-04   0.800554E-04   0.203650E+04   0.628990E-01
  8590   0.274231E-02  -0.152725E-04   0.801431E-04   0.203591E+04   0.628753E-01
  8591   0.274179E-02  -0.153057E-04   0.802305E-04   0.203532E+04   0.628516E-01
  8592   0.274125E-02  -0.153387E-04   0.803176E-04   0.203473E+04   0.628279E-01
  8593   0.274072E-02  -0.153716E-04   0.804045E-04   0.203414E+04   0.628043E-01
  8594   0.274019E-02  -0.154045E-04   0.804910E-04   0.203355E+04   0.627806E-01
  8595   0.273965E-02  -0.154373E-04   0.805773E-04   0.203296E+04   0.627569E-01
  8596   0.273912E-02  -0.154700E-04   0.806634E-04   0.203238E+04   0.627333E-01
  8597   0.273858E-02  -0.155025E-04   0.807491E-04   0.203179E+04   0.627096E-01
  8598   0.273804E-02  -0.155350E-04   0.808346E-04   0.203120E+04   0.626860E-01
  8599   0.273750E-02  -0.155675E-04   0.809197E-04   0.203061E+04   0.626624E-01
  8600   0.273696E-02  -0.155998E-04   0.810046E-04   0.203002E+04   0.626388E-01
  8601   0.273642E-02  -0.156320E-04   0.810893E-04   0.202943E+04   0.626152E-01
  8602   0.273588E-02  -0.156642E-04   0.811736E-04   0.202885E+04   0.625916E-01
  8603   0.273533E-02  -0.156962E-04   0.812577E-04   0.202826E+04   0.625680E-01
  8604   0.273479E-02  -0.157282E-04   0.813415E-04   0.202767E+04   0.625444E-01
  8605   0.273424E-02  -0.157601E-04   0.814250E-04   0.202708E+04   0.625208E-01
  8606   0.273369E-02  -0.157919E-04   0.815082E-04   0.202650E+04   0.624973E-01
  8607   0.273314E-02  -0.158236E-04   0.815912E-04   0.202591E+04   0.624737E-01
  8608   0.273259E-02  -0.158552E-04   0.816738E-04   0.202532E+04   0.624502E-01
  8609   0.273204E-02  -0.158867E-04   0.817563E-04   0.202474E+04   0.624267E-01
  8610   0.273149E-02  -0.159181E-04   0.818384E-04   0.202415E+04   0.624031E-01
  8611   0.273093E-02  -0.159495E-04   0.819202E-04   0.202357E+04   0.623796E-01
  8612   0.273038E-02  -0.159807E-04   0.820018E-04   0.202298E+04   0.623561E-01
  8613   0.272982E-02  -0.160119E-04   0.820831E-04   0.202239E+04   0.623326E-01
  8614   0.272926E-02  -0.160430E-04   0.821641E-04   0.202181E+04   0.623091E-01
  8615   0.272870E-02  -0.160740E-04   0.822449E-04   0.202122E+04   0.622857E-01
  8616   0.272814E-02  -0.161049E-04   0.823254E-04   0.202064E+04   0.622622E-01
  8617   0.272758E-02  -0.161357E-04   0.824056E-04   0.202006E+04   0.622388E-01
  8618   0.272702E-02  -0.161665E-04   0.824855E-04   0.201947E+04   0.622153E-01
  8619   0.272645E-02  -0.161971E-04   0.825652E-04   0.201889E+04   0.621919E-01
  8620   0.272589E-02  -0.162277E-04   0.826445E-04   0.201830E+04   0.621685E-01
  8621   0.272532E-02  -0.162582E-04   0.827236E-04   0.201772E+04   0.621450E-01
  8622   0.272475E-02  -0.162885E-04   0.828025E-04   0.201714E+04   0.621216E-01
  8623   0.272419E-02  -0.163188E-04   0.828810E-04   0.201655E+04   0.620982E-01
  8624   0.272362E-02  -0.163491E-04   0.829593E-04   0.201597E+04   0.620748E-01
  8625   0.272305E-02  -0.163792E-04   0.830373E-04   0.201539E+04   0.620515E-01
  8626   0.272247E-02  -0.164092E-04   0.831151E-04   0.201481E+04   0.620281E-01
  8627   0.272190E-02  -0.164392E-04   0.831925E-04   0.201422E+04   0.620047E-01
  8628   0.272132E-02  -0.164690E-04   0.832697E-04   0.201364E+04   0.619814E-01
  8629   0.272075E-02  -0.164988E-04   0.833467E-04   0.201306E+04   0.619580E-01
  8630   0.272017E-02  -0.165285E-04   0.834233E-04   0.201248E+04   0.619347E-01
  8631   0.271959E-02  -0.165581E-04   0.834997E-04   0.201190E+04   0.619114E-01
  8632   0.271901E-02  -0.165876E-04   0.835758E-04   0.201132E+04   0.618881E-01
  8633   0.271843E-02  -0.166170E-04   0.836516E-04   0.201073E+04   0.618648E-01
  8634   0.271785E-02  -0.166464E-04   0.837272E-04   0.201015E+04   0.618415E-01
  8635   0.271727E-02  -0.166756E-04   0.838025E-04   0.200957E+04   0.618182E-01
  8636   0.271668E-02  -0.167048E-04   0.838775E-04   0.200899E+04   0.617949E-01
  8637   0.271610E-02  -0.167339E-04   0.839523E-04   0.200841E+04   0.617716E-01
  8638   0.271551E-02  -0.167629E-04   0.840268E-04   0.200783E+04   0.617484E-01
  8639   0.271493E-02  -0.167918E-04   0.841010E-04   0.200725E+04   0.617251E-01
  8640   0.271434E-02  -0.168206E-04   0.841749E-04   0.200668E+04   0.617019E-01
  8641   0.271375E-02  -0.168494E-04   0.842486E-04   0.200610E+04   0.616787E-01
  8642   0.271316E-02  -0.168780E-04   0.843220E-04   0.200552E+04   0.616555E-01
  8643   0.271256E-02  -0.169066E-04   0.843951E-04   0.200494E+04   0.616322E-01
  8644   0.271197E-02  -0.169351E-04   0.844680E-04   0.200436E+04   0.616090E-01
  8645   0.271137E-02  -0.169635E-04   0.845406E-04   0.200378E+04   0.615859E-01
  8646   0.271078E-02  -0.169918E-04   0.846130E-04   0.200320E+04   0.615627E-01
  8647   0.271018E-02  -0.170200E-04   0.846850E-04   0.200263E+04   0.615395E-01
  8648   0.270958E-02  -0.170482E-04   0.847568E-04   0.200205E+04   0.615163E-01
  8649   0.270898E-02  -0.170762E-04   0.848284E-04   0.200147E+04   0.614932E-01
  8650   0.270838E-02  -0.171042E-04   0.848996E-04   0.200089E+04   0.614700E-01
  8651   0.270778E-02  -0.171321E-04   0.849706E-04   0.200032E+04   0.614469E-01
  8652   0.270718E-02  -0.171599E-04   0.850413E-04   0.199974E+04   0.614238E-01
  8653   0.270657E-02  -0.171876E-04   0.851118E-04   0.199916E+04   0.614007E-01
  8654   0.270597E-02  -0.172152E-04   0.851820E-04   0.199859E+04   0.613775E-01
  8655   0.270536E-02  -0.172427E-04   0.852519E-04   0.199801E+04   0.613544E-01
  8656   0.270476E-02  -0.172702E-04   0.853216E-04   0.199744E+04   0.613314E-01
  8657   0.270415E-02  -0.172976E-04   0.853910E-04   0.199686E+04   0.613083E-01
  8658   0.270354E-02  -0.173249E-04   0.854601E-04   0.199628E+04   0.612852E-01
  8659   0.270293E-02  -0.173521E-04   0.855290E-04   0.199571E+04   0.612621E-01
  8660   0.270231E-02  -0.173792E-04   0.855976E-04   0.199513E+04   0.612391E-01
  8661   0.270170E-02  -0.174062E-04   0.856659E-04   0.199456E+04   0.612161E-01
