#    L    TT             EE             BB             TE             PP             TP             EP          
  7091   0.510931E-02   0.454489E-04   0.000000E+00  -0.426880E-04   0.697601E-10   0.685958E-08   0.510095E-11
  7092   0.510257E-02   0.455361E-04   0.000000E+00  -0.430905E-04   0.697363E-10   0.685616E-08   0.510877E-11
  7093   0.509584E-02   0.456230E-04   0.000000E+00  -0.434917E-04   0.697124E-10   0.685273E-08   0.511657E-11
  7094   0.508912E-02   0.457095E-04   0.000000E+00  -0.438914E-04   0.696886E-10   0.684931E-08   0.512433E-11
  7095   0.508242E-02   0.457956E-04   0.000000E+00  -0.442898E-04   0.696648E-10   0.684589E-08   0.513206E-11
  7096   0.507573E-02   0.458813E-04   0.000000E+00  -0.446867E-04   0.696410E-10   0.684247E-08   0.513976E-11
  7097   0.506905E-02   0.459666E-04   0.000000E+00  -0.450823E-04   0.696172E-10   0.683906E-08   0.514742E-11
  7098   0.506239E-02   0.460516E-04   0.000000E+00  -0.454765E-04   0.695934E-10   0.683565E-08   0.515506E-11
  7099   0.505574E-02   0.461362E-04   0.000000E+00  -0.458694E-04   0.695696E-10   0.683224E-08   0.516267E-11
  7100   0.504911E-02   0.462204E-04   0.000000E+00  -0.462608E-04   0.695459E-10   0.682883E-08   0.517024E-11
  7101   0.504248E-02   0.463042E-04   0.000000E+00  -0.466509E-04   0.695221E-10   0.682543E-08   0.517778E-11
  7102   0.503587E-02   0.463877E-04   0.000000E+00  -0.470396E-04   0.694984E-10   0.682202E-08   0.518529E-11
  7103   0.502927E-02   0.464708E-04   0.000000E+00  -0.474269E-04   0.694746E-10   0.681863E-08   0.519277E-11
  7104   0.502269E-02   0.465535E-04   0.000000E+00  -0.478129E-04   0.694509E-10   0.681523E-08   0.520022E-11
  7105   0.501612E-02   0.466358E-04   0.000000E+00  -0.481974E-04   0.694272E-10   0.681184E-08   0.520764E-11
  7106   0.500956E-02   0.467178E-04   0.000000E+00  -0.485806E-04   0.694035E-10   0.680844E-08   0.521503E-11
  7107   0.500302E-02   0.467993E-04   0.000000E+00  -0.489625E-04   0.693798E-10   0.680506E-08   0.522238E-11
  7108   0.499648E-02   0.468805E-04   0.000000E+00  -0.493430E-04   0.693561E-10   0.680167E-08   0.522971E-11
  7109   0.498997E-02   0.469614E-04   0.000000E+00  -0.497221E-04   0.693325E-10   0.679829E-08   0.523700E-11
  7110   0.498346E-02   0.470418E-04   0.000000E+00  -0.500998E-04   0.693088E-10   0.679491E-08   0.524427E-11
  7111   0.497697E-02   0.471219E-04   0.000000E+00  -0.504762E-04   0.692852E-10   0.679153E-08   0.525150E-11
  7112   0.497049E-02   0.472016E-04   0.000000E+00  -0.508513E-04   0.692615E-10   0.678815E-08   0.525870E-11
  7113   0.496402E-02   0.472810E-04   0.000000E+00  -0.512249E-04   0.692379E-10   0.678478E-08   0.526587E-11
  7114   0.495757E-02   0.473600E-04   0.000000E+00  -0.515972E-04   0.692143E-10   0.678141E-08   0.527301E-11
  7115   0.495112E-02   0.474386E-04   0.000000E+00  -0.519682E-04   0.691907E-10   0.677804E-08   0.528012E-11
  7116   0.494470E-02   0.475168E-04   0.000000E+00  -0.523378E-04   0.691671E-10   0.677467E-08   0.528720E-11
  7117   0.493828E-02   0.475947E-04   0.000000E+00  -0.527060E-04   0.691435E-10   0.677131E-08   0.529425E-11
  7118   0.493188E-02   0.476721E-04   0.000000E+00  -0.530729E-04   0.691200E-10   0.676795E-08   0.530126E-11
  7119   0.492549E-02   0.477493E-04   0.000000E+00  -0.534385E-04   0.690964E-10   0.676459E-08   0.530825E-11
  7120   0.491911E-02   0.478260E-04   0.000000E+00  -0.538027E-04   0.690729E-10   0.676123E-08   0.531521E-11
  7121   0.491275E-02   0.479024E-04   0.000000E+00  -0.541656E-04   0.690493E-10   0.675788E-08   0.532213E-11
  7122   0.490640E-02   0.479784E-04   0.000000E+00  -0.545271E-04   0.690258E-10   0.675453E-08   0.532903E-11
  7123   0.490006E-02   0.480541E-04   0.000000E+00  -0.548872E-04   0.690023E-10   0.675118E-08   0.533589E-11
  7124   0.489373E-02   0.481294E-04   0.000000E+00  -0.552461E-04   0.689788E-10   0.674784E-08   0.534273E-11
  7125   0.488742E-02   0.482043E-04   0.000000E+00  -0.556035E-04   0.689553E-10   0.674449E-08   0.534953E-11
  7126   0.488112E-02   0.482788E-04   0.000000E+00  -0.559597E-04   0.689318E-10   0.674115E-08   0.535630E-11
  7127   0.487484E-02   0.483530E-04   0.000000E+00  -0.563145E-04   0.689083E-10   0.673782E-08   0.536305E-11
  7128   0.486856E-02   0.484268E-04   0.000000E+00  -0.566680E-04   0.688849E-10   0.673448E-08   0.536976E-11
  7129   0.486230E-02   0.485003E-04   0.000000E+00  -0.570201E-04   0.688614E-10   0.673115E-08   0.537644E-11
  7130   0.485605E-02   0.485734E-04   0.000000E+00  -0.573709E-04   0.688380E-10   0.672782E-08   0.538309E-11
  7131   0.484982E-02   0.486461E-04   0.000000E+00  -0.577204E-04   0.688145E-10   0.672449E-08   0.538972E-11
  7132   0.484359E-02   0.487185E-04   0.000000E+00  -0.580685E-04   0.687911E-10   0.672116E-08   0.539631E-11
  7133   0.483738E-02   0.487904E-04   0.000000E+00  -0.584153E-04   0.687677E-10   0.671784E-08   0.540287E-11
  7134   0.483118E-02   0.488621E-04   0.000000E+00  -0.587608E-04   0.687443E-10   0.671452E-08   0.540940E-11
  7135   0.482500E-02   0.489334E-04   0.000000E+00  -0.591050E-04   0.687209E-10   0.671120E-08   0.541590E-11
  7136   0.481883E-02   0.490043E-04   0.000000E+00  -0.594478E-04   0.686976E-10   0.670789E-08   0.542238E-11
  7137   0.481267E-02   0.490748E-04   0.000000E+00  -0.597893E-04   0.686742E-10   0.670457E-08   0.542882E-11
  7138   0.480652E-02   0.491450E-04   0.000000E+00  -0.601295E-04   0.686508E-10   0.670126E-08   0.543523E-11
  7139   0.480039E-02   0.492148E-04   0.000000E+00  -0.604684E-04   0.686275E-10   0.669795E-08   0.544161E-11
  7140   0.479426E-02   0.492843E-04   0.000000E+00  -0.608059E-04   0.686042E-10   0.669465E-08   0.544797E-11
  7141   0.478815E-02   0.493534E-04   0.000000E+00  -0.611422E-04   0.685809E-10   0.669135E-08   0.545429E-11
  7142   0.478206E-02   0.494221E-04   0.000000E+00  -0.614771E-04   0.685576E-10   0.668805E-08   0.546058E-11
  7143   0.477597E-02   0.494905E-04   0.000000E+00  -0.618107E-04   0.685342E-10   0.668475E-08   0.546684E-11
  7144   0.476990E-02   0.495586E-04   0.000000E+00  -0.621430E-04   0.685110E-10   0.668145E-08   0.547308E-11
  7145   0.476384E-02   0.496262E-04   0.000000E+00  -0.624740E-04   0.684877E-10   0.667816E-08   0.547928E-11
  7146   0.475780E-02   0.496935E-04   0.000000E+00  -0.628037E-04   0.684644E-10   0.667487E-08   0.548545E-11
  7147   0.475176E-02   0.497605E-04   0.000000E+00  -0.631320E-04   0.684412E-10   0.667158E-08   0.549160E-11
  7148   0.474574E-02   0.498271E-04   0.000000E+00  -0.634591E-04   0.684179E-10   0.666830E-08   0.549771E-11
  7149   0.473973E-02   0.498933E-04   0.000000E+00  -0.637849E-04   0.683947E-10   0.666501E-08   0.550380E-11
  7150   0.473374E-02   0.499592E-04   0.000000E+00  -0.641093E-04   0.683714E-10   0.666173E-08   0.550985E-11
  7151   0.472775E-02   0.500248E-04   0.000000E+00  -0.644325E-04   0.683482E-10   0.665845E-08   0.551588E-11
  7152   0.472178E-02   0.500899E-04   0.000000E+00  -0.647543E-04   0.683250E-10   0.665518E-08   0.552188E-11
  7153   0.471582E-02   0.501548E-04   0.000000E+00  -0.650749E-04   0.683018E-10   0.665190E-08   0.552784E-11
  7154   0.470988E-02   0.502192E-04   0.000000E+00  -0.653942E-04   0.682787E-10   0.664863E-08   0.553378E-11
  7155   0.470394E-02   0.502833E-04   0.000000E+00  -0.657121E-04   0.682555E-10   0.664536E-08   0.553969E-11
  7156   0.469802E-02   0.503471E-04   0.000000E+00  -0.660288E-04   0.682323E-10   0.664210E-08   0.554557E-11
  7157   0.469211E-02   0.504105E-04   0.000000E+00  -0.663442E-04   0.682092E-10   0.663884E-08   0.555142E-11
  7158   0.468621E-02   0.504736E-04   0.000000E+00  -0.666583E-04   0.681860E-10   0.663558E-08   0.555724E-11
  7159   0.468033E-02   0.505363E-04   0.000000E+00  -0.669711E-04   0.681629E-10   0.663232E-08   0.556303E-11
  7160   0.467446E-02   0.505986E-04   0.000000E+00  -0.672826E-04   0.681398E-10   0.662906E-08   0.556879E-11
  7161   0.466860E-02   0.506606E-04   0.000000E+00  -0.675928E-04   0.681167E-10   0.662581E-08   0.557452E-11
  7162   0.466275E-02   0.507223E-04   0.000000E+00  -0.679018E-04   0.680936E-10   0.662256E-08   0.558023E-11
  7163   0.465691E-02   0.507836E-04   0.000000E+00  -0.682094E-04   0.680705E-10   0.661931E-08   0.558590E-11
  7164   0.465109E-02   0.508445E-04   0.000000E+00  -0.685158E-04   0.680474E-10   0.661606E-08   0.559155E-11
  7165   0.464528E-02   0.509051E-04   0.000000E+00  -0.688209E-04   0.680244E-10   0.661282E-08   0.559717E-11
  7166   0.463948E-02   0.509653E-04   0.000000E+00  -0.691247E-04   0.680013E-10   0.660958E-08   0.560275E-11
  7167   0.463370E-02   0.510252E-04   0.000000E+00  -0.694272E-04   0.679783E-10   0.660634E-08   0.560831E-11
  7168   0.462792E-02   0.510848E-04   0.000000E+00  -0.697285E-04   0.679552E-10   0.660310E-08   0.561384E-11
  7169   0.462216E-02   0.511440E-04   0.000000E+00  -0.700285E-04   0.679322E-10   0.659987E-08   0.561934E-11
  7170   0.461641E-02   0.512029E-04   0.000000E+00  -0.703272E-04   0.679092E-10   0.659664E-08   0.562481E-11
  7171   0.461067E-02   0.512614E-04   0.000000E+00  -0.706247E-04   0.678862E-10   0.659341E-08   0.563026E-11
  7172   0.460495E-02   0.513195E-04   0.000000E+00  -0.709208E-04   0.678632E-10   0.659018E-08   0.563567E-11
  7173   0.459924E-02   0.513773E-04   0.000000E+00  -0.712157E-04   0.678402E-10   0.658696E-08   0.564106E-11
  7174   0.459354E-02   0.514348E-04   0.000000E+00  -0.715094E-04   0.678172E-10   0.658374E-08   0.564642E-11
  7175   0.458785E-02   0.514919E-04   0.000000E+00  -0.718018E-04   0.677943E-10   0.658052E-08   0.565174E-11
  7176   0.458217E-02   0.515487E-04   0.000000E+00  -0.720929E-04   0.677713E-10   0.657730E-08   0.565704E-11
  7177   0.457651E-02   0.516051E-04   0.000000E+00  -0.723827E-04   0.677484E-10   0.657409E-08   0.566232E-11
  7178   0.457085E-02   0.516612E-04   0.000000E+00  -0.726713E-04   0.677255E-10   0.657087E-08   0.566756E-11
  7179   0.456522E-02   0.517170E-04   0.000000E+00  -0.729586E-04   0.677026E-10   0.656766E-08   0.567277E-11
  7180   0.455959E-02   0.517724E-04   0.000000E+00  -0.732447E-04   0.676796E-10   0.656446E-08   0.567796E-11
  7181   0.455397E-02   0.518275E-04   0.000000E+00  -0.735295E-04   0.676568E-10   0.656125E-08   0.568311E-11
  7182   0.454837E-02   0.518822E-04   0.000000E+00  -0.738131E-04   0.676339E-10   0.655805E-08   0.568824E-11
  7183   0.454278E-02   0.519365E-04   0.000000E+00  -0.740954E-04   0.676110E-10   0.655485E-08   0.569334E-11
  7184   0.453720E-02   0.519906E-04   0.000000E+00  -0.743764E-04   0.675881E-10   0.655165E-08   0.569842E-11
  7185   0.453163E-02   0.520443E-04   0.000000E+00  -0.746562E-04   0.675653E-10   0.654846E-08   0.570346E-11
  7186   0.452607E-02   0.520976E-04   0.000000E+00  -0.749348E-04   0.675424E-10   0.654527E-08   0.570848E-11
  7187   0.452053E-02   0.521506E-04   0.000000E+00  -0.752121E-04   0.675196E-10   0.654208E-08   0.571346E-11
  7188   0.451500E-02   0.522033E-04   0.000000E+00  -0.754882E-04   0.674968E-10   0.653889E-08   0.571842E-11
  7189   0.450948E-02   0.522556E-04   0.000000E+00  -0.757630E-04   0.674740E-10   0.653570E-08   0.572335E-11
  7190   0.450397E-02   0.523076E-04   0.000000E+00  -0.760366E-04   0.674512E-10   0.653252E-08   0.572826E-11
  7191   0.449848E-02   0.523593E-04   0.000000E+00  -0.763089E-04   0.674284E-10   0.652934E-08   0.573313E-11
  7192   0.449299E-02   0.524106E-04   0.000000E+00  -0.765800E-04   0.674056E-10   0.652616E-08   0.573798E-11
  7193   0.448752E-02   0.524616E-04   0.000000E+00  -0.768499E-04   0.673828E-10   0.652299E-08   0.574279E-11
  7194   0.448206E-02   0.525122E-04   0.000000E+00  -0.771185E-04   0.673601E-10   0.651981E-08   0.574758E-11
  7195   0.447661E-02   0.525625E-04   0.000000E+00  -0.773859E-04   0.673373E-10   0.651664E-08   0.575235E-11
  7196   0.447118E-02   0.526125E-04   0.000000E+00  -0.776520E-04   0.673146E-10   0.651347E-08   0.575708E-11
  7197   0.446575E-02   0.526621E-04   0.000000E+00  -0.779169E-04   0.672919E-10   0.651031E-08   0.576179E-11
  7198   0.446034E-02   0.527114E-04   0.000000E+00  -0.781806E-04   0.672691E-10   0.650714E-08   0.576647E-11
  7199   0.445494E-02   0.527604E-04   0.000000E+00  -0.784431E-04   0.672464E-10   0.650398E-08   0.577112E-11
  7200   0.444955E-02   0.528090E-04   0.000000E+00  -0.787043E-04   0.672237E-10   0.650082E-08   0.577574E-11
  7201   0.444418E-02   0.528573E-04   0.000000E+00  -0.789643E-04   0.672010E-10   0.649767E-08   0.578034E-11
  7202   0.443881E-02   0.529053E-04   0.000000E+00  -0.792231E-04   0.671784E-10   0.649451E-08   0.578490E-11
  7203   0.443346E-02   0.529529E-04   0.000000E+00  -0.794807E-04   0.671557E-10   0.649136E-08   0.578944E-11
  7204   0.442812E-02   0.530002E-04   0.000000E+00  -0.797370E-04   0.671330E-10   0.648821E-08   0.579395E-11
  7205   0.442279E-02   0.530472E-04   0.000000E+00  -0.799921E-04   0.671104E-10   0.648506E-08   0.579844E-11
  7206   0.441747E-02   0.530938E-04   0.000000E+00  -0.802460E-04   0.670878E-10   0.648192E-08   0.580290E-11
  7207   0.441217E-02   0.531401E-04   0.000000E+00  -0.804987E-04   0.670651E-10   0.647878E-08   0.580732E-11
  7208   0.440687E-02   0.531861E-04   0.000000E+00  -0.807502E-04   0.670425E-10   0.647564E-08   0.581173E-11
  7209   0.440159E-02   0.532317E-04   0.000000E+00  -0.810005E-04   0.670199E-10   0.647250E-08   0.581610E-11
  7210   0.439632E-02   0.532770E-04   0.000000E+00  -0.812495E-04   0.669973E-10   0.646937E-08   0.582045E-11
  7211   0.439106E-02   0.533220E-04   0.000000E+00  -0.814973E-04   0.669747E-10   0.646623E-08   0.582477E-11
  7212   0.438581E-02   0.533666E-04   0.000000E+00  -0.817439E-04   0.669522E-10   0.646310E-08   0.582906E-11
  7213   0.438058E-02   0.534109E-04   0.000000E+00  -0.819894E-04   0.669296E-10   0.645998E-08   0.583332E-11
  7214   0.437535E-02   0.534549E-04   0.000000E+00  -0.822336E-04   0.669071E-10   0.645685E-08   0.583756E-11
  7215   0.437014E-02   0.534986E-04   0.000000E+00  -0.824766E-04   0.668845E-10   0.645373E-08   0.584177E-11
  7216   0.436494E-02   0.535419E-04   0.000000E+00  -0.827184E-04   0.668620E-10   0.645061E-08   0.584595E-11
  7217   0.435975E-02   0.535849E-04   0.000000E+00  -0.829590E-04   0.668395E-10   0.644749E-08   0.585011E-11
  7218   0.435457E-02   0.536276E-04   0.000000E+00  -0.831984E-04   0.668170E-10   0.644437E-08   0.585424E-11
  7219   0.434941E-02   0.536699E-04   0.000000E+00  -0.834366E-04   0.667945E-10   0.644126E-08   0.585834E-11
  7220   0.434425E-02   0.537120E-04   0.000000E+00  -0.836736E-04   0.667720E-10   0.643815E-08   0.586241E-11
  7221   0.433911E-02   0.537536E-04   0.000000E+00  -0.839094E-04   0.667495E-10   0.643504E-08   0.586646E-11
  7222   0.433398E-02   0.537950E-04   0.000000E+00  -0.841440E-04   0.667270E-10   0.643193E-08   0.587048E-11
  7223   0.432886E-02   0.538361E-04   0.000000E+00  -0.843774E-04   0.667046E-10   0.642883E-08   0.587447E-11
  7224   0.432375E-02   0.538768E-04   0.000000E+00  -0.846096E-04   0.666821E-10   0.642572E-08   0.587844E-11
  7225   0.431866E-02   0.539172E-04   0.000000E+00  -0.848406E-04   0.666597E-10   0.642262E-08   0.588238E-11
  7226   0.431357E-02   0.539573E-04   0.000000E+00  -0.850705E-04   0.666373E-10   0.641953E-08   0.588629E-11
  7227   0.430850E-02   0.539970E-04   0.000000E+00  -0.852991E-04   0.666149E-10   0.641643E-08   0.589017E-11
  7228   0.430344E-02   0.540364E-04   0.000000E+00  -0.855266E-04   0.665924E-10   0.641334E-08   0.589403E-11
  7229   0.429839E-02   0.540755E-04   0.000000E+00  -0.857529E-04   0.665700E-10   0.641025E-08   0.589786E-11
  7230   0.429335E-02   0.541143E-04   0.000000E+00  -0.859780E-04   0.665477E-10   0.640716E-08   0.590167E-11
  7231   0.428832E-02   0.541528E-04   0.000000E+00  -0.862019E-04   0.665253E-10   0.640408E-08   0.590544E-11
  7232   0.428330E-02   0.541909E-04   0.000000E+00  -0.864247E-04   0.665029E-10   0.640099E-08   0.590920E-11
  7233   0.427830E-02   0.542288E-04   0.000000E+00  -0.866463E-04   0.664806E-10   0.639791E-08   0.591292E-11
  7234   0.427331E-02   0.542663E-04   0.000000E+00  -0.868667E-04   0.664582E-10   0.639483E-08   0.591662E-11
  7235   0.426832E-02   0.543034E-04   0.000000E+00  -0.870859E-04   0.664359E-10   0.639176E-08   0.592029E-11
  7236   0.426335E-02   0.543403E-04   0.000000E+00  -0.873039E-04   0.664136E-10   0.638868E-08   0.592393E-11
  7237   0.425839E-02   0.543768E-04   0.000000E+00  -0.875208E-04   0.663912E-10   0.638561E-08   0.592755E-11
  7238   0.425345E-02   0.544131E-04   0.000000E+00  -0.877365E-04   0.663689E-10   0.638254E-08   0.593114E-11
  7239   0.424851E-02   0.544490E-04   0.000000E+00  -0.879510E-04   0.663467E-10   0.637948E-08   0.593471E-11
  7240   0.424358E-02   0.544846E-04   0.000000E+00  -0.881644E-04   0.663244E-10   0.637641E-08   0.593825E-11
  7241   0.423867E-02   0.545198E-04   0.000000E+00  -0.883766E-04   0.663021E-10   0.637335E-08   0.594176E-11
  7242   0.423377E-02   0.545548E-04   0.000000E+00  -0.885876E-04   0.662798E-10   0.637029E-08   0.594524E-11
  7243   0.422888E-02   0.545894E-04   0.000000E+00  -0.887975E-04   0.662576E-10   0.636723E-08   0.594870E-11
  7244   0.422400E-02   0.546237E-04   0.000000E+00  -0.890062E-04   0.662353E-10   0.636418E-08   0.595214E-11
  7245   0.421913E-02   0.546577E-04   0.000000E+00  -0.892138E-04   0.662131E-10   0.636112E-08   0.595554E-11
  7246   0.421427E-02   0.546914E-04   0.000000E+00  -0.894202E-04   0.661909E-10   0.635807E-08   0.595892E-11
  7247   0.420943E-02   0.547248E-04   0.000000E+00  -0.896254E-04   0.661687E-10   0.635503E-08   0.596228E-11
  7248   0.420459E-02   0.547579E-04   0.000000E+00  -0.898295E-04   0.661465E-10   0.635198E-08   0.596561E-11
  7249   0.419977E-02   0.547906E-04   0.000000E+00  -0.900324E-04   0.661243E-10   0.634894E-08   0.596891E-11
  7250   0.419495E-02   0.548231E-04   0.000000E+00  -0.902342E-04   0.661021E-10   0.634589E-08   0.597219E-11
  7251   0.419015E-02   0.548552E-04   0.000000E+00  -0.904348E-04   0.660799E-10   0.634286E-08   0.597544E-11
  7252   0.418536E-02   0.548870E-04   0.000000E+00  -0.906343E-04   0.660578E-10   0.633982E-08   0.597866E-11
  7253   0.418058E-02   0.549185E-04   0.000000E+00  -0.908327E-04   0.660356E-10   0.633678E-08   0.598186E-11
  7254   0.417582E-02   0.549497E-04   0.000000E+00  -0.910298E-04   0.660135E-10   0.633375E-08   0.598503E-11
  7255   0.417106E-02   0.549805E-04   0.000000E+00  -0.912259E-04   0.659913E-10   0.633072E-08   0.598818E-11
  7256   0.416631E-02   0.550111E-04   0.000000E+00  -0.914208E-04   0.659692E-10   0.632769E-08   0.599130E-11
  7257   0.416158E-02   0.550414E-04   0.000000E+00  -0.916145E-04   0.659471E-10   0.632467E-08   0.599439E-11
  7258   0.415686E-02   0.550713E-04   0.000000E+00  -0.918071E-04   0.659250E-10   0.632165E-08   0.599746E-11
  7259   0.415214E-02   0.551009E-04   0.000000E+00  -0.919986E-04   0.659029E-10   0.631863E-08   0.600050E-11
  7260   0.414744E-02   0.551303E-04   0.000000E+00  -0.921890E-04   0.658808E-10   0.631561E-08   0.600352E-11
  7261   0.414275E-02   0.551593E-04   0.000000E+00  -0.923782E-04   0.658588E-10   0.631259E-08   0.600651E-11
  7262   0.413807E-02   0.551880E-04   0.000000E+00  -0.925662E-04   0.658367E-10   0.630958E-08   0.600948E-11
  7263   0.413341E-02   0.552164E-04   0.000000E+00  -0.927532E-04   0.658147E-10   0.630657E-08   0.601242E-11
  7264   0.412875E-02   0.552445E-04   0.000000E+00  -0.929390E-04   0.657926E-10   0.630356E-08   0.601533E-11
  7265   0.412410E-02   0.552723E-04   0.000000E+00  -0.931236E-04   0.657706E-10   0.630055E-08   0.601822E-11
  7266   0.411947E-02   0.552997E-04   0.000000E+00  -0.933072E-04   0.657486E-10   0.629755E-08   0.602108E-11
  7267   0.411484E-02   0.553269E-04   0.000000E+00  -0.934896E-04   0.657266E-10   0.629454E-08   0.602392E-11
  7268   0.411023E-02   0.553538E-04   0.000000E+00  -0.936709E-04   0.657046E-10   0.629154E-08   0.602673E-11
  7269   0.410563E-02   0.553803E-04   0.000000E+00  -0.938511E-04   0.656826E-10   0.628854E-08   0.602952E-11
  7270   0.410104E-02   0.554066E-04   0.000000E+00  -0.940301E-04   0.656606E-10   0.628555E-08   0.603228E-11
  7271   0.409646E-02   0.554325E-04   0.000000E+00  -0.942081E-04   0.656387E-10   0.628256E-08   0.603502E-11
  7272   0.409189E-02   0.554582E-04   0.000000E+00  -0.943849E-04   0.656167E-10   0.627956E-08   0.603773E-11
  7273   0.408733E-02   0.554835E-04   0.000000E+00  -0.945606E-04   0.655947E-10   0.627658E-08   0.604041E-11
  7274   0.408278E-02   0.555086E-04   0.000000E+00  -0.947352E-04   0.655728E-10   0.627359E-08   0.604307E-11
  7275   0.407825E-02   0.555333E-04   0.000000E+00  -0.949086E-04   0.655509E-10   0.627061E-08   0.604571E-11
  7276   0.407372E-02   0.555577E-04   0.000000E+00  -0.950810E-04   0.655290E-10   0.626762E-08   0.604832E-11
  7277   0.406920E-02   0.555819E-04   0.000000E+00  -0.952522E-04   0.655071E-10   0.626464E-08   0.605090E-11
  7278   0.406470E-02   0.556057E-04   0.000000E+00  -0.954223E-04   0.654852E-10   0.626167E-08   0.605346E-11
  7279   0.406021E-02   0.556292E-04   0.000000E+00  -0.955914E-04   0.654633E-10   0.625869E-08   0.605599E-11
  7280   0.405573E-02   0.556525E-04   0.000000E+00  -0.957593E-04   0.654414E-10   0.625572E-08   0.605850E-11
  7281   0.405125E-02   0.556754E-04   0.000000E+00  -0.959261E-04   0.654195E-10   0.625275E-08   0.606099E-11
  7282   0.404679E-02   0.556980E-04   0.000000E+00  -0.960918E-04   0.653977E-10   0.624978E-08   0.606345E-11
  7283   0.404234E-02   0.557204E-04   0.000000E+00  -0.962564E-04   0.653758E-10   0.624681E-08   0.606588E-11
  7284   0.403790E-02   0.557424E-04   0.000000E+00  -0.964199E-04   0.653540E-10   0.624385E-08   0.606829E-11
  7285   0.403348E-02   0.557641E-04   0.000000E+00  -0.965823E-04   0.653322E-10   0.624089E-08   0.607067E-11
  7286   0.402906E-02   0.557856E-04   0.000000E+00  -0.967436E-04   0.653103E-10   0.623793E-08   0.607303E-11
  7287   0.402465E-02   0.558067E-04   0.000000E+00  -0.969038E-04   0.652885E-10   0.623497E-08   0.607537E-11
  7288   0.402025E-02   0.558275E-04   0.000000E+00  -0.970629E-04   0.652667E-10   0.623202E-08   0.607768E-11
  7289   0.401587E-02   0.558481E-04   0.000000E+00  -0.972209E-04   0.652450E-10   0.622906E-08   0.607996E-11
  7290   0.401149E-02   0.558683E-04   0.000000E+00  -0.973778E-04   0.652232E-10   0.622611E-08   0.608222E-11
  7291   0.400713E-02   0.558883E-04   0.000000E+00  -0.975337E-04   0.652014E-10   0.622317E-08   0.608446E-11
  7292   0.400278E-02   0.559079E-04   0.000000E+00  -0.976884E-04   0.651796E-10   0.622022E-08   0.608667E-11
  7293   0.399843E-02   0.559273E-04   0.000000E+00  -0.978421E-04   0.651579E-10   0.621727E-08   0.608886E-11
  7294   0.399410E-02   0.559464E-04   0.000000E+00  -0.979947E-04   0.651362E-10   0.621433E-08   0.609102E-11
  7295   0.398978E-02   0.559651E-04   0.000000E+00  -0.981462E-04   0.651144E-10   0.621139E-08   0.609316E-11
  7296   0.398547E-02   0.559836E-04   0.000000E+00  -0.982966E-04   0.650927E-10   0.620846E-08   0.609527E-11
  7297   0.398117E-02   0.560018E-04   0.000000E+00  -0.984459E-04   0.650710E-10   0.620552E-08   0.609736E-11
  7298   0.397688E-02   0.560197E-04   0.000000E+00  -0.985941E-04   0.650493E-10   0.620259E-08   0.609942E-11
  7299   0.397260E-02   0.560373E-04   0.000000E+00  -0.987413E-04   0.650276E-10   0.619966E-08   0.610146E-11
  7300   0.396833E-02   0.560546E-04   0.000000E+00  -0.988874E-04   0.650060E-10   0.619673E-08   0.610347E-11
  7301   0.396407E-02   0.560716E-04   0.000000E+00  -0.990324E-04   0.649843E-10   0.619381E-08   0.610547E-11
  7302   0.395982E-02   0.560883E-04   0.000000E+00  -0.991763E-04   0.649626E-10   0.619088E-08   0.610743E-11
  7303   0.395559E-02   0.561048E-04   0.000000E+00  -0.993192E-04   0.649410E-10   0.618796E-08   0.610937E-11
  7304   0.395136E-02   0.561209E-04   0.000000E+00  -0.994610E-04   0.649193E-10   0.618504E-08   0.611129E-11
  7305   0.394714E-02   0.561368E-04   0.000000E+00  -0.996017E-04   0.648977E-10   0.618212E-08   0.611318E-11
  7306   0.394294E-02   0.561523E-04   0.000000E+00  -0.997414E-04   0.648761E-10   0.617921E-08   0.611505E-11
  7307   0.393874E-02   0.561676E-04   0.000000E+00  -0.998800E-04   0.648545E-10   0.617630E-08   0.611690E-11
  7308   0.393456E-02   0.561826E-04   0.000000E+00  -0.100018E-03   0.648329E-10   0.617339E-08   0.611872E-11
  7309   0.393038E-02   0.561973E-04   0.000000E+00  -0.100154E-03   0.648113E-10   0.617048E-08   0.612052E-11
  7310   0.392622E-02   0.562117E-04   0.000000E+00  -0.100289E-03   0.647897E-10   0.616757E-08   0.612229E-11
  7311   0.392207E-02   0.562258E-04   0.000000E+00  -0.100424E-03   0.647682E-10   0.616467E-08   0.612404E-11
  7312   0.391792E-02   0.562396E-04   0.000000E+00  -0.100557E-03   0.647466E-10   0.616177E-08   0.612576E-11
  7313   0.391379E-02   0.562532E-04   0.000000E+00  -0.100689E-03   0.647251E-10   0.615887E-08   0.612747E-11
  7314   0.390967E-02   0.562664E-04   0.000000E+00  -0.100820E-03   0.647035E-10   0.615597E-08   0.612914E-11
  7315   0.390556E-02   0.562794E-04   0.000000E+00  -0.100951E-03   0.646820E-10   0.615308E-08   0.613080E-11
  7316   0.390146E-02   0.562921E-04   0.000000E+00  -0.101080E-03   0.646605E-10   0.615018E-08   0.613243E-11
  7317   0.389737E-02   0.563045E-04   0.000000E+00  -0.101208E-03   0.646390E-10   0.614729E-08   0.613403E-11
  7318   0.389328E-02   0.563166E-04   0.000000E+00  -0.101335E-03   0.646175E-10   0.614440E-08   0.613561E-11
  7319   0.388921E-02   0.563285E-04   0.000000E+00  -0.101461E-03   0.645960E-10   0.614152E-08   0.613717E-11
