#    L    TT             EE             BB             TE             PP             TP             EP          
   222   0.558177E+04   0.880395E+00   0.000000E+00   0.174148E+02   0.453279E-07   0.120205E-03  -0.272017E-08
   223   0.558030E+04   0.906948E+00   0.000000E+00   0.189950E+02   0.451019E-07   0.119200E-03   0.111588E-07
   224   0.557822E+04   0.935099E+00   0.000000E+00   0.205843E+02   0.448777E-07   0.118204E-03   0.249655E-07
   225   0.557554E+04   0.964868E+00   0.000000E+00   0.221820E+02   0.446552E-07   0.117216E-03   0.386998E-07
   226   0.557225E+04   0.996298E+00   0.000000E+00   0.237876E+02   0.444346E-07   0.116235E-03   0.523621E-07
   227   0.556835E+04   0.102942E+01   0.000000E+00   0.254004E+02   0.442157E-07   0.115263E-03   0.659524E-07
   228   0.556384E+04   0.106425E+01   0.000000E+00   0.270197E+02   0.439986E-07   0.114298E-03   0.794709E-07
   229   0.555874E+04   0.110082E+01   0.000000E+00   0.286448E+02   0.437831E-07   0.113341E-03   0.929178E-07
   230   0.555304E+04   0.113917E+01   0.000000E+00   0.302752E+02   0.435694E-07   0.112391E-03   0.106293E-06
   231   0.554674E+04   0.117931E+01   0.000000E+00   0.319102E+02   0.433573E-07   0.111449E-03   0.119597E-06
   232   0.553984E+04   0.122127E+01   0.000000E+00   0.335490E+02   0.431469E-07   0.110515E-03   0.132830E-06
   233   0.553235E+04   0.126508E+01   0.000000E+00   0.351909E+02   0.429382E-07   0.109588E-03   0.145992E-06
   234   0.552427E+04   0.131076E+01   0.000000E+00   0.368352E+02   0.427310E-07   0.108669E-03   0.159083E-06
   235   0.551560E+04   0.135835E+01   0.000000E+00   0.384815E+02   0.425255E-07   0.107756E-03   0.172103E-06
   236   0.550633E+04   0.140786E+01   0.000000E+00   0.401288E+02   0.423216E-07   0.106852E-03   0.185053E-06
   237   0.549649E+04   0.145931E+01   0.000000E+00   0.417764E+02   0.421192E-07   0.105954E-03   0.197933E-06
   238   0.548607E+04   0.151271E+01   0.000000E+00   0.434237E+02   0.419183E-07   0.105064E-03   0.210742E-06
   239   0.547507E+04   0.156810E+01   0.000000E+00   0.450700E+02   0.417190E-07   0.104180E-03   0.223481E-06
   240   0.546350E+04   0.162550E+01   0.000000E+00   0.467144E+02   0.415212E-07   0.103304E-03   0.236150E-06
   241   0.545135E+04   0.168492E+01   0.000000E+00   0.483565E+02   0.413249E-07   0.102435E-03   0.248749E-06
   242   0.543864E+04   0.174638E+01   0.000000E+00   0.499953E+02   0.411301E-07   0.101573E-03   0.261279E-06
   243   0.542537E+04   0.180989E+01   0.000000E+00   0.516301E+02   0.409367E-07   0.100717E-03   0.273739E-06
   244   0.541155E+04   0.187548E+01   0.000000E+00   0.532603E+02   0.407448E-07   0.998687E-04   0.286130E-06
   245   0.539717E+04   0.194317E+01   0.000000E+00   0.548853E+02   0.405543E-07   0.990270E-04   0.298452E-06
   246   0.538226E+04   0.201294E+01   0.000000E+00   0.565042E+02   0.403652E-07   0.981919E-04   0.310704E-06
   247   0.536680E+04   0.208484E+01   0.000000E+00   0.581165E+02   0.401774E-07   0.973636E-04   0.322888E-06
   248   0.535082E+04   0.215887E+01   0.000000E+00   0.597212E+02   0.399910E-07   0.965418E-04   0.335003E-06
   249   0.533431E+04   0.223503E+01   0.000000E+00   0.613179E+02   0.398060E-07   0.957266E-04   0.347049E-06
   250   0.531729E+04   0.231335E+01   0.000000E+00   0.629057E+02   0.396223E-07   0.949178E-04   0.359027E-06
   251   0.529974E+04   0.239381E+01   0.000000E+00   0.644838E+02   0.394399E-07   0.941155E-04   0.370937E-06
   252   0.528167E+04   0.247644E+01   0.000000E+00   0.660515E+02   0.392587E-07   0.933196E-04   0.382779E-06
   253   0.526309E+04   0.256124E+01   0.000000E+00   0.676081E+02   0.390789E-07   0.925300E-04   0.394555E-06
   254   0.524401E+04   0.264821E+01   0.000000E+00   0.691526E+02   0.389004E-07   0.917466E-04   0.406264E-06
   255   0.522441E+04   0.273737E+01   0.000000E+00   0.706845E+02   0.387231E-07   0.909695E-04   0.417908E-06
   256   0.520431E+04   0.282872E+01   0.000000E+00   0.722029E+02   0.385470E-07   0.901985E-04   0.429487E-06
   257   0.518371E+04   0.292225E+01   0.000000E+00   0.737072E+02   0.383722E-07   0.894336E-04   0.441002E-06
   258   0.516263E+04   0.301797E+01   0.000000E+00   0.751965E+02   0.381987E-07   0.886747E-04   0.452454E-06
   259   0.514108E+04   0.311590E+01   0.000000E+00   0.766713E+02   0.380263E-07   0.879218E-04   0.463843E-06
   260   0.511908E+04   0.321601E+01   0.000000E+00   0.781293E+02   0.378552E-07   0.871748E-04   0.475171E-06
   261   0.509663E+04   0.331832E+01   0.000000E+00   0.795712E+02   0.376853E-07   0.864337E-04   0.486437E-06
   262   0.507374E+04   0.342283E+01   0.000000E+00   0.809957E+02   0.375165E-07   0.856984E-04   0.497643E-06
   263   0.505043E+04   0.352952E+01   0.000000E+00   0.824028E+02   0.373490E-07   0.849688E-04   0.508789E-06
   264   0.502671E+04   0.363841E+01   0.000000E+00   0.837909E+02   0.371826E-07   0.842449E-04   0.519876E-06
   265   0.500257E+04   0.374947E+01   0.000000E+00   0.851609E+02   0.370173E-07   0.835267E-04   0.530904E-06
   266   0.497803E+04   0.386270E+01   0.000000E+00   0.865106E+02   0.368532E-07   0.828141E-04   0.541876E-06
   267   0.495309E+04   0.397808E+01   0.000000E+00   0.878392E+02   0.366903E-07   0.821069E-04   0.552790E-06
   268   0.492775E+04   0.409561E+01   0.000000E+00   0.891476E+02   0.365285E-07   0.814053E-04   0.563648E-06
   269   0.490202E+04   0.421527E+01   0.000000E+00   0.904334E+02   0.363678E-07   0.807090E-04   0.574451E-06
   270   0.487590E+04   0.433706E+01   0.000000E+00   0.916975E+02   0.362082E-07   0.800182E-04   0.585199E-06
   271   0.484942E+04   0.446095E+01   0.000000E+00   0.929377E+02   0.360497E-07   0.793326E-04   0.595892E-06
   272   0.482256E+04   0.458694E+01   0.000000E+00   0.941548E+02   0.358923E-07   0.786522E-04   0.606533E-06
   273   0.479536E+04   0.471499E+01   0.000000E+00   0.953473E+02   0.357360E-07   0.779771E-04   0.617121E-06
   274   0.476781E+04   0.484510E+01   0.000000E+00   0.965159E+02   0.355807E-07   0.773070E-04   0.627657E-06
   275   0.473992E+04   0.497725E+01   0.000000E+00   0.976584E+02   0.354265E-07   0.766421E-04   0.638142E-06
   276   0.471171E+04   0.511140E+01   0.000000E+00   0.987757E+02   0.352733E-07   0.759821E-04   0.648576E-06
   277   0.468319E+04   0.524756E+01   0.000000E+00   0.998662E+02   0.351212E-07   0.753271E-04   0.658961E-06
   278   0.465436E+04   0.538569E+01   0.000000E+00   0.100929E+03   0.349701E-07   0.746771E-04   0.669296E-06
   279   0.462524E+04   0.552575E+01   0.000000E+00   0.101966E+03   0.348200E-07   0.740318E-04   0.679583E-06
   280   0.459583E+04   0.566772E+01   0.000000E+00   0.102974E+03   0.346709E-07   0.733914E-04   0.689822E-06
   281   0.456615E+04   0.581159E+01   0.000000E+00   0.103954E+03   0.345228E-07   0.727557E-04   0.700015E-06
   282   0.453620E+04   0.595731E+01   0.000000E+00   0.104905E+03   0.343757E-07   0.721247E-04   0.710161E-06
   283   0.450601E+04   0.610485E+01   0.000000E+00   0.105827E+03   0.342295E-07   0.714983E-04   0.720262E-06
   284   0.447556E+04   0.625419E+01   0.000000E+00   0.106719E+03   0.340844E-07   0.708765E-04   0.730318E-06
   285   0.444487E+04   0.640530E+01   0.000000E+00   0.107580E+03   0.339401E-07   0.702592E-04   0.740330E-06
   286   0.441396E+04   0.655813E+01   0.000000E+00   0.108411E+03   0.337969E-07   0.696463E-04   0.750298E-06
   287   0.438284E+04   0.671265E+01   0.000000E+00   0.109211E+03   0.336545E-07   0.690378E-04   0.760224E-06
   288   0.435151E+04   0.686883E+01   0.000000E+00   0.109978E+03   0.335131E-07   0.684337E-04   0.770107E-06
   289   0.431998E+04   0.702663E+01   0.000000E+00   0.110715E+03   0.333726E-07   0.678339E-04   0.779950E-06
   290   0.428827E+04   0.718600E+01   0.000000E+00   0.111419E+03   0.332329E-07   0.672383E-04   0.789752E-06
   291   0.425640E+04   0.734694E+01   0.000000E+00   0.112090E+03   0.330942E-07   0.666469E-04   0.799514E-06
   292   0.422435E+04   0.750929E+01   0.000000E+00   0.112729E+03   0.329564E-07   0.660596E-04   0.809237E-06
   293   0.419214E+04   0.767315E+01   0.000000E+00   0.113334E+03   0.328194E-07   0.654763E-04   0.818921E-06
   294   0.415979E+04   0.783843E+01   0.000000E+00   0.113905E+03   0.326833E-07   0.648971E-04   0.828568E-06
   295   0.412730E+04   0.800499E+01   0.000000E+00   0.114442E+03   0.325480E-07   0.643218E-04   0.838177E-06
   296   0.409468E+04   0.817291E+01   0.000000E+00   0.114945E+03   0.324136E-07   0.637504E-04   0.847751E-06
   297   0.406193E+04   0.834202E+01   0.000000E+00   0.115412E+03   0.322800E-07   0.631828E-04   0.857288E-06
   298   0.402907E+04   0.851235E+01   0.000000E+00   0.115843E+03   0.321472E-07   0.626191E-04   0.866791E-06
   299   0.399612E+04   0.868380E+01   0.000000E+00   0.116240E+03   0.320152E-07   0.620590E-04   0.876260E-06
   300   0.396307E+04   0.885631E+01   0.000000E+00   0.116601E+03   0.318841E-07   0.615026E-04   0.885695E-06
   301   0.392995E+04   0.902996E+01   0.000000E+00   0.116926E+03   0.317537E-07   0.609499E-04   0.895096E-06
   302   0.389676E+04   0.920452E+01   0.000000E+00   0.117215E+03   0.316241E-07   0.604007E-04   0.904460E-06
   303   0.386352E+04   0.938007E+01   0.000000E+00   0.117469E+03   0.314952E-07   0.598552E-04   0.913780E-06
   304   0.383023E+04   0.955653E+01   0.000000E+00   0.117686E+03   0.313672E-07   0.593133E-04   0.923053E-06
   305   0.379692E+04   0.973385E+01   0.000000E+00   0.117867E+03   0.312399E-07   0.587751E-04   0.932274E-06
   306   0.376358E+04   0.991201E+01   0.000000E+00   0.118012E+03   0.311134E-07   0.582405E-04   0.941436E-06
   307   0.373023E+04   0.100909E+02   0.000000E+00   0.118120E+03   0.309876E-07   0.577095E-04   0.950536E-06
   308   0.369689E+04   0.102704E+02   0.000000E+00   0.118191E+03   0.308626E-07   0.571822E-04   0.959569E-06
   309   0.366355E+04   0.104507E+02   0.000000E+00   0.118226E+03   0.307383E-07   0.566585E-04   0.968528E-06
   310   0.363023E+04   0.106314E+02   0.000000E+00   0.118225E+03   0.306147E-07   0.561385E-04   0.977410E-06
   311   0.359694E+04   0.108126E+02   0.000000E+00   0.118185E+03   0.304919E-07   0.556221E-04   0.986210E-06
   312   0.356367E+04   0.109943E+02   0.000000E+00   0.118108E+03   0.303698E-07   0.551094E-04   0.994922E-06
   313   0.353047E+04   0.111764E+02   0.000000E+00   0.117994E+03   0.302484E-07   0.546004E-04   0.100354E-05
   314   0.349732E+04   0.113588E+02   0.000000E+00   0.117843E+03   0.301278E-07   0.540951E-04   0.101206E-05
   315   0.346422E+04   0.115414E+02   0.000000E+00   0.117655E+03   0.300078E-07   0.535934E-04   0.102048E-05
   316   0.343121E+04   0.117243E+02   0.000000E+00   0.117429E+03   0.298886E-07   0.530954E-04   0.102879E-05
   317   0.339829E+04   0.119072E+02   0.000000E+00   0.117166E+03   0.297700E-07   0.526011E-04   0.103699E-05
   318   0.336547E+04   0.120902E+02   0.000000E+00   0.116866E+03   0.296521E-07   0.521105E-04   0.104507E-05
   319   0.333275E+04   0.122732E+02   0.000000E+00   0.116529E+03   0.295350E-07   0.516236E-04   0.105303E-05
   320   0.330013E+04   0.124562E+02   0.000000E+00   0.116155E+03   0.294185E-07   0.511404E-04   0.106087E-05
   321   0.326766E+04   0.126391E+02   0.000000E+00   0.115744E+03   0.293026E-07   0.506609E-04   0.106857E-05
   322   0.323531E+04   0.128217E+02   0.000000E+00   0.115296E+03   0.291875E-07   0.501851E-04   0.107613E-05
   323   0.320311E+04   0.130040E+02   0.000000E+00   0.114811E+03   0.290730E-07   0.497130E-04   0.108355E-05
   324   0.317105E+04   0.131860E+02   0.000000E+00   0.114290E+03   0.289591E-07   0.492447E-04   0.109082E-05
   325   0.313916E+04   0.133676E+02   0.000000E+00   0.113733E+03   0.288459E-07   0.487801E-04   0.109794E-05
   326   0.310744E+04   0.135488E+02   0.000000E+00   0.113139E+03   0.287334E-07   0.483192E-04   0.110490E-05
   327   0.307590E+04   0.137294E+02   0.000000E+00   0.112509E+03   0.286215E-07   0.478620E-04   0.111170E-05
   328   0.304454E+04   0.139094E+02   0.000000E+00   0.111843E+03   0.285102E-07   0.474086E-04   0.111834E-05
   329   0.301338E+04   0.140887E+02   0.000000E+00   0.111142E+03   0.283996E-07   0.469589E-04   0.112480E-05
   330   0.298243E+04   0.142672E+02   0.000000E+00   0.110405E+03   0.282896E-07   0.465130E-04   0.113108E-05
   331   0.295168E+04   0.144449E+02   0.000000E+00   0.109633E+03   0.281801E-07   0.460708E-04   0.113718E-05
   332   0.292116E+04   0.146218E+02   0.000000E+00   0.108826E+03   0.280714E-07   0.456324E-04   0.114310E-05
   333   0.289087E+04   0.147977E+02   0.000000E+00   0.107985E+03   0.279632E-07   0.451978E-04   0.114882E-05
   334   0.286080E+04   0.149725E+02   0.000000E+00   0.107109E+03   0.278556E-07   0.447669E-04   0.115435E-05
   335   0.283100E+04   0.151463E+02   0.000000E+00   0.106199E+03   0.277486E-07   0.443398E-04   0.115967E-05
   336   0.280144E+04   0.153188E+02   0.000000E+00   0.105256E+03   0.276422E-07   0.439165E-04   0.116479E-05
   337   0.277214E+04   0.154902E+02   0.000000E+00   0.104280E+03   0.275364E-07   0.434969E-04   0.116969E-05
   338   0.274310E+04   0.156602E+02   0.000000E+00   0.103271E+03   0.274311E-07   0.430812E-04   0.117438E-05
   339   0.271435E+04   0.158289E+02   0.000000E+00   0.102231E+03   0.273264E-07   0.426692E-04   0.117885E-05
   340   0.268588E+04   0.159963E+02   0.000000E+00   0.101159E+03   0.272223E-07   0.422610E-04   0.118308E-05
   341   0.265770E+04   0.161621E+02   0.000000E+00   0.100055E+03   0.271188E-07   0.418567E-04   0.118709E-05
   342   0.262981E+04   0.163262E+02   0.000000E+00   0.989197E+02   0.270158E-07   0.414561E-04   0.119086E-05
   343   0.260223E+04   0.164888E+02   0.000000E+00   0.977541E+02   0.269133E-07   0.410594E-04   0.119439E-05
   344   0.257494E+04   0.166495E+02   0.000000E+00   0.965576E+02   0.268114E-07   0.406664E-04   0.119767E-05
   345   0.254796E+04   0.168085E+02   0.000000E+00   0.953309E+02   0.267101E-07   0.402773E-04   0.120070E-05
   346   0.252130E+04   0.169655E+02   0.000000E+00   0.940740E+02   0.266092E-07   0.398920E-04   0.120347E-05
   347   0.249495E+04   0.171206E+02   0.000000E+00   0.927877E+02   0.265089E-07   0.395106E-04   0.120598E-05
   348   0.246892E+04   0.172736E+02   0.000000E+00   0.914719E+02   0.264091E-07   0.391329E-04   0.120823E-05
   349   0.244323E+04   0.174245E+02   0.000000E+00   0.901288E+02   0.263099E-07   0.387592E-04   0.121020E-05
   350   0.241787E+04   0.175733E+02   0.000000E+00   0.887577E+02   0.262111E-07   0.383892E-04   0.121190E-05
   351   0.239286E+04   0.177199E+02   0.000000E+00   0.873601E+02   0.261128E-07   0.380231E-04   0.121331E-05
   352   0.236821E+04   0.178644E+02   0.000000E+00   0.859367E+02   0.260151E-07   0.376608E-04   0.121446E-05
   353   0.234392E+04   0.180065E+02   0.000000E+00   0.844875E+02   0.259178E-07   0.373021E-04   0.121536E-05
   354   0.231999E+04   0.181464E+02   0.000000E+00   0.830146E+02   0.258211E-07   0.369470E-04   0.121602E-05
   355   0.229644E+04   0.182838E+02   0.000000E+00   0.815173E+02   0.257248E-07   0.365953E-04   0.121646E-05
   356   0.227326E+04   0.184188E+02   0.000000E+00   0.799963E+02   0.256290E-07   0.362470E-04   0.121669E-05
   357   0.225047E+04   0.185512E+02   0.000000E+00   0.784523E+02   0.255337E-07   0.359020E-04   0.121673E-05
   358   0.222806E+04   0.186811E+02   0.000000E+00   0.768861E+02   0.254389E-07   0.355602E-04   0.121658E-05
   359   0.220603E+04   0.188083E+02   0.000000E+00   0.752975E+02   0.253445E-07   0.352214E-04   0.121628E-05
   360   0.218440E+04   0.189327E+02   0.000000E+00   0.736881E+02   0.252507E-07   0.348857E-04   0.121582E-05
   361   0.216316E+04   0.190544E+02   0.000000E+00   0.720568E+02   0.251573E-07   0.345528E-04   0.121523E-05
   362   0.214231E+04   0.191731E+02   0.000000E+00   0.704055E+02   0.250643E-07   0.342228E-04   0.121451E-05
   363   0.212187E+04   0.192889E+02   0.000000E+00   0.687346E+02   0.249719E-07   0.338954E-04   0.121370E-05
   364   0.210183E+04   0.194018E+02   0.000000E+00   0.670449E+02   0.248799E-07   0.335707E-04   0.121279E-05
   365   0.208220E+04   0.195117E+02   0.000000E+00   0.653370E+02   0.247884E-07   0.332484E-04   0.121180E-05
   366   0.206298E+04   0.196184E+02   0.000000E+00   0.636119E+02   0.246973E-07   0.329286E-04   0.121076E-05
   367   0.204418E+04   0.197221E+02   0.000000E+00   0.618702E+02   0.246067E-07   0.326111E-04   0.120966E-05
   368   0.202580E+04   0.198225E+02   0.000000E+00   0.601126E+02   0.245165E-07   0.322958E-04   0.120853E-05
   369   0.200783E+04   0.199199E+02   0.000000E+00   0.583400E+02   0.244268E-07   0.319827E-04   0.120739E-05
   370   0.199029E+04   0.200138E+02   0.000000E+00   0.565529E+02   0.243375E-07   0.316716E-04   0.120624E-05
   371   0.197317E+04   0.201046E+02   0.000000E+00   0.547522E+02   0.242487E-07   0.313624E-04   0.120511E-05
   372   0.195648E+04   0.201919E+02   0.000000E+00   0.529387E+02   0.241603E-07   0.310551E-04   0.120400E-05
   373   0.194022E+04   0.202760E+02   0.000000E+00   0.511130E+02   0.240724E-07   0.307496E-04   0.120293E-05
   374   0.192439E+04   0.203566E+02   0.000000E+00   0.492759E+02   0.239848E-07   0.304456E-04   0.120192E-05
   375   0.190898E+04   0.204338E+02   0.000000E+00   0.474280E+02   0.238977E-07   0.301433E-04   0.120097E-05
   376   0.189400E+04   0.205075E+02   0.000000E+00   0.455702E+02   0.238111E-07   0.298424E-04   0.120012E-05
   377   0.187946E+04   0.205776E+02   0.000000E+00   0.437032E+02   0.237248E-07   0.295429E-04   0.119936E-05
   378   0.186535E+04   0.206442E+02   0.000000E+00   0.418275E+02   0.236390E-07   0.292446E-04   0.119871E-05
   379   0.185168E+04   0.207071E+02   0.000000E+00   0.399441E+02   0.235536E-07   0.289476E-04   0.119820E-05
   380   0.183844E+04   0.207663E+02   0.000000E+00   0.380536E+02   0.234687E-07   0.286516E-04   0.119783E-05
   381   0.182564E+04   0.208218E+02   0.000000E+00   0.361567E+02   0.233841E-07   0.283566E-04   0.119761E-05
   382   0.181327E+04   0.208735E+02   0.000000E+00   0.342542E+02   0.232999E-07   0.280625E-04   0.119757E-05
   383   0.180135E+04   0.209215E+02   0.000000E+00   0.323468E+02   0.232162E-07   0.277691E-04   0.119772E-05
   384   0.178985E+04   0.209656E+02   0.000000E+00   0.304354E+02   0.231328E-07   0.274765E-04   0.119807E-05
   385   0.177879E+04   0.210060E+02   0.000000E+00   0.285207E+02   0.230499E-07   0.271845E-04   0.119863E-05
   386   0.176816E+04   0.210426E+02   0.000000E+00   0.266037E+02   0.229673E-07   0.268930E-04   0.119943E-05
   387   0.175798E+04   0.210754E+02   0.000000E+00   0.246851E+02   0.228852E-07   0.266020E-04   0.120047E-05
   388   0.174822E+04   0.211045E+02   0.000000E+00   0.227658E+02   0.228034E-07   0.263112E-04   0.120178E-05
   389   0.173889E+04   0.211298E+02   0.000000E+00   0.208464E+02   0.227220E-07   0.260207E-04   0.120336E-05
   390   0.172999E+04   0.211512E+02   0.000000E+00   0.189279E+02   0.226410E-07   0.257303E-04   0.120522E-05
   391   0.172152E+04   0.211689E+02   0.000000E+00   0.170110E+02   0.225604E-07   0.254399E-04   0.120740E-05
   392   0.171347E+04   0.211827E+02   0.000000E+00   0.150965E+02   0.224802E-07   0.251495E-04   0.120989E-05
   393   0.170586E+04   0.211926E+02   0.000000E+00   0.131851E+02   0.224004E-07   0.248589E-04   0.121272E-05
   394   0.169865E+04   0.211987E+02   0.000000E+00   0.112776E+02   0.223209E-07   0.245680E-04   0.121589E-05
   395   0.169187E+04   0.212009E+02   0.000000E+00   0.937468E+01   0.222418E-07   0.242768E-04   0.121943E-05
   396   0.168550E+04   0.211992E+02   0.000000E+00   0.747721E+01   0.221630E-07   0.239852E-04   0.122334E-05
   397   0.167954E+04   0.211936E+02   0.000000E+00   0.558592E+01   0.220847E-07   0.236930E-04   0.122765E-05
   398   0.167400E+04   0.211842E+02   0.000000E+00   0.370151E+01   0.220066E-07   0.234002E-04   0.123237E-05
   399   0.166887E+04   0.211708E+02   0.000000E+00   0.182476E+01   0.219290E-07   0.231067E-04   0.123751E-05
   400   0.166414E+04   0.211536E+02   0.000000E+00  -0.435958E-01   0.218517E-07   0.228124E-04   0.124308E-05
   401   0.165983E+04   0.211324E+02   0.000000E+00  -0.190282E+01   0.217747E-07   0.225171E-04   0.124910E-05
   402   0.165592E+04   0.211074E+02   0.000000E+00  -0.375216E+01   0.216981E-07   0.222211E-04   0.125554E-05
   403   0.165241E+04   0.210786E+02   0.000000E+00  -0.559086E+01   0.216219E-07   0.219243E-04   0.126239E-05
