#    L    TT             EE             BB             TE             PP             TP             EP          
  2639   0.551451E+02   0.225824E+01   0.000000E+00  -0.500514E+01   0.675819E-09   0.226223E-06  -0.109988E-07
  2640   0.551493E+02   0.224251E+01   0.000000E+00  -0.499809E+01   0.675262E-09   0.225925E-06  -0.108657E-07
  2641   0.551529E+02   0.222674E+01   0.000000E+00  -0.499025E+01   0.674707E-09   0.225621E-06  -0.107320E-07
  2642   0.551558E+02   0.221095E+01   0.000000E+00  -0.498165E+01   0.674152E-09   0.225310E-06  -0.105977E-07
  2643   0.551580E+02   0.219514E+01   0.000000E+00  -0.497227E+01   0.673597E-09   0.224994E-06  -0.104628E-07
  2644   0.551593E+02   0.217931E+01   0.000000E+00  -0.496214E+01   0.673044E-09   0.224671E-06  -0.103273E-07
  2645   0.551598E+02   0.216347E+01   0.000000E+00  -0.495123E+01   0.672491E-09   0.224341E-06  -0.101912E-07
  2646   0.551594E+02   0.214761E+01   0.000000E+00  -0.493958E+01   0.671938E-09   0.224006E-06  -0.100546E-07
  2647   0.551582E+02   0.213176E+01   0.000000E+00  -0.492718E+01   0.671386E-09   0.223664E-06  -0.991744E-08
  2648   0.551559E+02   0.211591E+01   0.000000E+00  -0.491404E+01   0.670835E-09   0.223316E-06  -0.977978E-08
  2649   0.551528E+02   0.210007E+01   0.000000E+00  -0.490016E+01   0.670285E-09   0.222962E-06  -0.964163E-08
  2650   0.551485E+02   0.208423E+01   0.000000E+00  -0.488555E+01   0.669735E-09   0.222601E-06  -0.950301E-08
  2651   0.551433E+02   0.206842E+01   0.000000E+00  -0.487021E+01   0.669186E-09   0.222235E-06  -0.936394E-08
  2652   0.551369E+02   0.205262E+01   0.000000E+00  -0.485416E+01   0.668637E-09   0.221863E-06  -0.922443E-08
  2653   0.551293E+02   0.203684E+01   0.000000E+00  -0.483739E+01   0.668089E-09   0.221484E-06  -0.908451E-08
  2654   0.551206E+02   0.202109E+01   0.000000E+00  -0.481992E+01   0.667542E-09   0.221100E-06  -0.894419E-08
  2655   0.551106E+02   0.200538E+01   0.000000E+00  -0.480175E+01   0.666995E-09   0.220710E-06  -0.880348E-08
  2656   0.550993E+02   0.198970E+01   0.000000E+00  -0.478288E+01   0.666449E-09   0.220315E-06  -0.866241E-08
  2657   0.550866E+02   0.197406E+01   0.000000E+00  -0.476333E+01   0.665903E-09   0.219913E-06  -0.852099E-08
  2658   0.550726E+02   0.195847E+01   0.000000E+00  -0.474309E+01   0.665358E-09   0.219506E-06  -0.837923E-08
  2659   0.550572E+02   0.194293E+01   0.000000E+00  -0.472220E+01   0.664814E-09   0.219093E-06  -0.823717E-08
  2660   0.550403E+02   0.192745E+01   0.000000E+00  -0.470064E+01   0.664270E-09   0.218675E-06  -0.809480E-08
  2661   0.550221E+02   0.191203E+01   0.000000E+00  -0.467844E+01   0.663727E-09   0.218252E-06  -0.795215E-08
  2662   0.550023E+02   0.189667E+01   0.000000E+00  -0.465559E+01   0.663185E-09   0.217823E-06  -0.780924E-08
  2663   0.549810E+02   0.188138E+01   0.000000E+00  -0.463213E+01   0.662643E-09   0.217388E-06  -0.766609E-08
  2664   0.549583E+02   0.186616E+01   0.000000E+00  -0.460804E+01   0.662102E-09   0.216949E-06  -0.752270E-08
  2665   0.549340E+02   0.185103E+01   0.000000E+00  -0.458336E+01   0.661562E-09   0.216504E-06  -0.737910E-08
  2666   0.549080E+02   0.183597E+01   0.000000E+00  -0.455807E+01   0.661022E-09   0.216054E-06  -0.723530E-08
  2667   0.548805E+02   0.182100E+01   0.000000E+00  -0.453219E+01   0.660482E-09   0.215599E-06  -0.709133E-08
  2668   0.548513E+02   0.180612E+01   0.000000E+00  -0.450574E+01   0.659943E-09   0.215139E-06  -0.694719E-08
  2669   0.548204E+02   0.179134E+01   0.000000E+00  -0.447872E+01   0.659405E-09   0.214674E-06  -0.680291E-08
  2670   0.547878E+02   0.177664E+01   0.000000E+00  -0.445114E+01   0.658868E-09   0.214204E-06  -0.665851E-08
  2671   0.547535E+02   0.176206E+01   0.000000E+00  -0.442301E+01   0.658331E-09   0.213729E-06  -0.651399E-08
  2672   0.547175E+02   0.174757E+01   0.000000E+00  -0.439434E+01   0.657795E-09   0.213249E-06  -0.636938E-08
  2673   0.546797E+02   0.173320E+01   0.000000E+00  -0.436515E+01   0.657259E-09   0.212765E-06  -0.622469E-08
  2674   0.546401E+02   0.171893E+01   0.000000E+00  -0.433545E+01   0.656724E-09   0.212276E-06  -0.607995E-08
  2675   0.545987E+02   0.170478E+01   0.000000E+00  -0.430524E+01   0.656190E-09   0.211782E-06  -0.593516E-08
  2676   0.545554E+02   0.169074E+01   0.000000E+00  -0.427454E+01   0.655656E-09   0.211284E-06  -0.579034E-08
  2677   0.545103E+02   0.167684E+01   0.000000E+00  -0.424337E+01   0.655123E-09   0.210781E-06  -0.564552E-08
  2678   0.544634E+02   0.166305E+01   0.000000E+00  -0.421173E+01   0.654590E-09   0.210274E-06  -0.550071E-08
  2679   0.544147E+02   0.164939E+01   0.000000E+00  -0.417963E+01   0.654058E-09   0.209763E-06  -0.535593E-08
  2680   0.543639E+02   0.163587E+01   0.000000E+00  -0.414710E+01   0.653527E-09   0.209247E-06  -0.521118E-08
  2681   0.543114E+02   0.162248E+01   0.000000E+00  -0.411413E+01   0.652996E-09   0.208727E-06  -0.506650E-08
  2682   0.542569E+02   0.160923E+01   0.000000E+00  -0.408074E+01   0.652466E-09   0.208203E-06  -0.492190E-08
  2683   0.542004E+02   0.159611E+01   0.000000E+00  -0.404695E+01   0.651936E-09   0.207674E-06  -0.477739E-08
  2684   0.541420E+02   0.158314E+01   0.000000E+00  -0.401276E+01   0.651407E-09   0.207142E-06  -0.463299E-08
  2685   0.540816E+02   0.157032E+01   0.000000E+00  -0.397818E+01   0.650879E-09   0.206605E-06  -0.448871E-08
  2686   0.540193E+02   0.155765E+01   0.000000E+00  -0.394324E+01   0.650351E-09   0.206065E-06  -0.434459E-08
  2687   0.539550E+02   0.154513E+01   0.000000E+00  -0.390795E+01   0.649824E-09   0.205521E-06  -0.420063E-08
  2688   0.538886E+02   0.153277E+01   0.000000E+00  -0.387231E+01   0.649297E-09   0.204973E-06  -0.405684E-08
  2689   0.538203E+02   0.152056E+01   0.000000E+00  -0.383633E+01   0.648771E-09   0.204421E-06  -0.391326E-08
  2690   0.537500E+02   0.150851E+01   0.000000E+00  -0.380005E+01   0.648245E-09   0.203865E-06  -0.376989E-08
  2691   0.536778E+02   0.149663E+01   0.000000E+00  -0.376346E+01   0.647721E-09   0.203306E-06  -0.362674E-08
  2692   0.536036E+02   0.148490E+01   0.000000E+00  -0.372659E+01   0.647196E-09   0.202743E-06  -0.348385E-08
  2693   0.535273E+02   0.147335E+01   0.000000E+00  -0.368944E+01   0.646673E-09   0.202177E-06  -0.334122E-08
  2694   0.534492E+02   0.146197E+01   0.000000E+00  -0.365202E+01   0.646150E-09   0.201607E-06  -0.319888E-08
  2695   0.533690E+02   0.145075E+01   0.000000E+00  -0.361436E+01   0.645627E-09   0.201034E-06  -0.305683E-08
  2696   0.532867E+02   0.143971E+01   0.000000E+00  -0.357646E+01   0.645105E-09   0.200458E-06  -0.291510E-08
  2697   0.532026E+02   0.142885E+01   0.000000E+00  -0.353832E+01   0.644584E-09   0.199878E-06  -0.277370E-08
  2698   0.531164E+02   0.141816E+01   0.000000E+00  -0.349998E+01   0.644063E-09   0.199295E-06  -0.263265E-08
  2699   0.530282E+02   0.140765E+01   0.000000E+00  -0.346143E+01   0.643543E-09   0.198709E-06  -0.249197E-08
  2700   0.529379E+02   0.139731E+01   0.000000E+00  -0.342270E+01   0.643024E-09   0.198120E-06  -0.235167E-08
  2701   0.528458E+02   0.138716E+01   0.000000E+00  -0.338379E+01   0.642505E-09   0.197527E-06  -0.221178E-08
  2702   0.527515E+02   0.137719E+01   0.000000E+00  -0.334472E+01   0.641986E-09   0.196932E-06  -0.207229E-08
  2703   0.526553E+02   0.136741E+01   0.000000E+00  -0.330550E+01   0.641468E-09   0.196334E-06  -0.193323E-08
  2704   0.525571E+02   0.135781E+01   0.000000E+00  -0.326615E+01   0.640951E-09   0.195733E-06  -0.179460E-08
  2705   0.524569E+02   0.134840E+01   0.000000E+00  -0.322668E+01   0.640435E-09   0.195129E-06  -0.165641E-08
  2706   0.523546E+02   0.133917E+01   0.000000E+00  -0.318710E+01   0.639919E-09   0.194523E-06  -0.151868E-08
  2707   0.522504E+02   0.133014E+01   0.000000E+00  -0.314743E+01   0.639403E-09   0.193913E-06  -0.138142E-08
  2708   0.521442E+02   0.132130E+01   0.000000E+00  -0.310768E+01   0.638888E-09   0.193301E-06  -0.124462E-08
  2709   0.520361E+02   0.131265E+01   0.000000E+00  -0.306786E+01   0.638374E-09   0.192687E-06  -0.110832E-08
  2710   0.519260E+02   0.130420E+01   0.000000E+00  -0.302800E+01   0.637860E-09   0.192070E-06  -0.972503E-09
  2711   0.518139E+02   0.129594E+01   0.000000E+00  -0.298810E+01   0.637347E-09   0.191450E-06  -0.837198E-09
  2712   0.517000E+02   0.128787E+01   0.000000E+00  -0.294818E+01   0.636835E-09   0.190828E-06  -0.702410E-09
  2713   0.515840E+02   0.128000E+01   0.000000E+00  -0.290824E+01   0.636323E-09   0.190204E-06  -0.568149E-09
  2714   0.514663E+02   0.127233E+01   0.000000E+00  -0.286831E+01   0.635811E-09   0.189577E-06  -0.434426E-09
  2715   0.513466E+02   0.126486E+01   0.000000E+00  -0.282839E+01   0.635300E-09   0.188949E-06  -0.301251E-09
  2716   0.512250E+02   0.125758E+01   0.000000E+00  -0.278851E+01   0.634790E-09   0.188318E-06  -0.168635E-09
  2717   0.511015E+02   0.125051E+01   0.000000E+00  -0.274866E+01   0.634280E-09   0.187684E-06  -0.365877E-10
  2718   0.509762E+02   0.124363E+01   0.000000E+00  -0.270887E+01   0.633771E-09   0.187049E-06   0.948794E-10
  2719   0.508490E+02   0.123695E+01   0.000000E+00  -0.266914E+01   0.633263E-09   0.186412E-06   0.225756E-09
  2720   0.507199E+02   0.123047E+01   0.000000E+00  -0.262949E+01   0.632755E-09   0.185773E-06   0.356032E-09
  2721   0.505889E+02   0.122418E+01   0.000000E+00  -0.258994E+01   0.632247E-09   0.185132E-06   0.485697E-09
  2722   0.504562E+02   0.121810E+01   0.000000E+00  -0.255049E+01   0.631740E-09   0.184489E-06   0.614740E-09
  2723   0.503218E+02   0.121222E+01   0.000000E+00  -0.251115E+01   0.631234E-09   0.183844E-06   0.743151E-09
  2724   0.501856E+02   0.120653E+01   0.000000E+00  -0.247195E+01   0.630728E-09   0.183198E-06   0.870918E-09
  2725   0.500476E+02   0.120105E+01   0.000000E+00  -0.243288E+01   0.630223E-09   0.182550E-06   0.998033E-09
  2726   0.499081E+02   0.119577E+01   0.000000E+00  -0.239397E+01   0.629718E-09   0.181900E-06   0.112448E-08
  2727   0.497669E+02   0.119068E+01   0.000000E+00  -0.235523E+01   0.629214E-09   0.181249E-06   0.125026E-08
  2728   0.496240E+02   0.118579E+01   0.000000E+00  -0.231666E+01   0.628711E-09   0.180596E-06   0.137535E-08
  2729   0.494796E+02   0.118110E+01   0.000000E+00  -0.227829E+01   0.628208E-09   0.179942E-06   0.149975E-08
  2730   0.493335E+02   0.117660E+01   0.000000E+00  -0.224013E+01   0.627706E-09   0.179286E-06   0.162344E-08
  2731   0.491860E+02   0.117231E+01   0.000000E+00  -0.220216E+01   0.627204E-09   0.178629E-06   0.174642E-08
  2732   0.490368E+02   0.116821E+01   0.000000E+00  -0.216443E+01   0.626703E-09   0.177971E-06   0.186866E-08
  2733   0.488862E+02   0.116430E+01   0.000000E+00  -0.212693E+01   0.626202E-09   0.177312E-06   0.199017E-08
  2734   0.487341E+02   0.116059E+01   0.000000E+00  -0.208967E+01   0.625702E-09   0.176651E-06   0.211094E-08
  2735   0.485805E+02   0.115707E+01   0.000000E+00  -0.205267E+01   0.625202E-09   0.175989E-06   0.223094E-08
  2736   0.484254E+02   0.115375E+01   0.000000E+00  -0.201593E+01   0.624703E-09   0.175326E-06   0.235018E-08
  2737   0.482690E+02   0.115061E+01   0.000000E+00  -0.197947E+01   0.624205E-09   0.174663E-06   0.246864E-08
  2738   0.481111E+02   0.114767E+01   0.000000E+00  -0.194330E+01   0.623707E-09   0.173998E-06   0.258630E-08
  2739   0.479520E+02   0.114491E+01   0.000000E+00  -0.190742E+01   0.623210E-09   0.173333E-06   0.270317E-08
  2740   0.477915E+02   0.114234E+01   0.000000E+00  -0.187185E+01   0.622713E-09   0.172666E-06   0.281923E-08
  2741   0.476297E+02   0.113996E+01   0.000000E+00  -0.183659E+01   0.622217E-09   0.171999E-06   0.293446E-08
  2742   0.474667E+02   0.113776E+01   0.000000E+00  -0.180165E+01   0.621721E-09   0.171331E-06   0.304887E-08
  2743   0.473024E+02   0.113575E+01   0.000000E+00  -0.176706E+01   0.621226E-09   0.170663E-06   0.316243E-08
  2744   0.471369E+02   0.113392E+01   0.000000E+00  -0.173280E+01   0.620731E-09   0.169994E-06   0.327514E-08
  2745   0.469702E+02   0.113227E+01   0.000000E+00  -0.169889E+01   0.620237E-09   0.169324E-06   0.338698E-08
  2746   0.468024E+02   0.113080E+01   0.000000E+00  -0.166535E+01   0.619744E-09   0.168654E-06   0.349796E-08
  2747   0.466335E+02   0.112950E+01   0.000000E+00  -0.163217E+01   0.619251E-09   0.167984E-06   0.360804E-08
  2748   0.464634E+02   0.112838E+01   0.000000E+00  -0.159936E+01   0.618758E-09   0.167313E-06   0.371724E-08
  2749   0.462923E+02   0.112744E+01   0.000000E+00  -0.156695E+01   0.618267E-09   0.166642E-06   0.382553E-08
  2750   0.461201E+02   0.112667E+01   0.000000E+00  -0.153492E+01   0.617775E-09   0.165970E-06   0.393290E-08
  2751   0.459469E+02   0.112606E+01   0.000000E+00  -0.150329E+01   0.617284E-09   0.165298E-06   0.403935E-08
  2752   0.457728E+02   0.112562E+01   0.000000E+00  -0.147207E+01   0.616794E-09   0.164627E-06   0.414487E-08
  2753   0.455977E+02   0.112535E+01   0.000000E+00  -0.144127E+01   0.616305E-09   0.163955E-06   0.424945E-08
  2754   0.454218E+02   0.112525E+01   0.000000E+00  -0.141089E+01   0.615815E-09   0.163283E-06   0.435310E-08
  2755   0.452450E+02   0.112531E+01   0.000000E+00  -0.138095E+01   0.615327E-09   0.162611E-06   0.445580E-08
  2756   0.450674E+02   0.112552E+01   0.000000E+00  -0.135144E+01   0.614839E-09   0.161939E-06   0.455756E-08
  2757   0.448892E+02   0.112589E+01   0.000000E+00  -0.132238E+01   0.614351E-09   0.161268E-06   0.465837E-08
  2758   0.447101E+02   0.112642E+01   0.000000E+00  -0.129377E+01   0.613864E-09   0.160596E-06   0.475822E-08
  2759   0.445303E+02   0.112710E+01   0.000000E+00  -0.126563E+01   0.613378E-09   0.159925E-06   0.485712E-08
  2760   0.443498E+02   0.112793E+01   0.000000E+00  -0.123796E+01   0.612892E-09   0.159254E-06   0.495506E-08
  2761   0.441687E+02   0.112890E+01   0.000000E+00  -0.121075E+01   0.612407E-09   0.158583E-06   0.505203E-08
  2762   0.439870E+02   0.113002E+01   0.000000E+00  -0.118403E+01   0.611922E-09   0.157912E-06   0.514803E-08
  2763   0.438047E+02   0.113129E+01   0.000000E+00  -0.115780E+01   0.611438E-09   0.157242E-06   0.524305E-08
  2764   0.436218E+02   0.113269E+01   0.000000E+00  -0.113206E+01   0.610954E-09   0.156573E-06   0.533711E-08
  2765   0.434385E+02   0.113423E+01   0.000000E+00  -0.110681E+01   0.610471E-09   0.155904E-06   0.543017E-08
  2766   0.432546E+02   0.113591E+01   0.000000E+00  -0.108207E+01   0.609988E-09   0.155235E-06   0.552226E-08
  2767   0.430704E+02   0.113772E+01   0.000000E+00  -0.105783E+01   0.609506E-09   0.154567E-06   0.561335E-08
  2768   0.428857E+02   0.113966E+01   0.000000E+00  -0.103411E+01   0.609024E-09   0.153900E-06   0.570346E-08
  2769   0.427007E+02   0.114172E+01   0.000000E+00  -0.101090E+01   0.608543E-09   0.153234E-06   0.579256E-08
  2770   0.425154E+02   0.114391E+01   0.000000E+00  -0.988206E+00   0.608062E-09   0.152568E-06   0.588066E-08
  2771   0.423298E+02   0.114622E+01   0.000000E+00  -0.966043E+00   0.607582E-09   0.151903E-06   0.596776E-08
  2772   0.421440E+02   0.114865E+01   0.000000E+00  -0.944404E+00   0.607103E-09   0.151239E-06   0.605385E-08
  2773   0.419579E+02   0.115119E+01   0.000000E+00  -0.923297E+00   0.606624E-09   0.150576E-06   0.613893E-08
  2774   0.417717E+02   0.115385E+01   0.000000E+00  -0.902723E+00   0.606146E-09   0.149914E-06   0.622299E-08
  2775   0.415853E+02   0.115661E+01   0.000000E+00  -0.882682E+00   0.605668E-09   0.149253E-06   0.630604E-08
  2776   0.413987E+02   0.115949E+01   0.000000E+00  -0.863191E+00   0.605190E-09   0.148592E-06   0.638805E-08
  2777   0.412121E+02   0.116246E+01   0.000000E+00  -0.844236E+00   0.604713E-09   0.147934E-06   0.646904E-08
  2778   0.410255E+02   0.116554E+01   0.000000E+00  -0.825831E+00   0.604237E-09   0.147276E-06   0.654899E-08
  2779   0.408388E+02   0.116872E+01   0.000000E+00  -0.807965E+00   0.603761E-09   0.146619E-06   0.662791E-08
  2780   0.406521E+02   0.117199E+01   0.000000E+00  -0.790651E+00   0.603286E-09   0.145964E-06   0.670579E-08
  2781   0.404656E+02   0.117535E+01   0.000000E+00  -0.773884E+00   0.602811E-09   0.145310E-06   0.678263E-08
  2782   0.402792E+02   0.117880E+01   0.000000E+00  -0.757664E+00   0.602337E-09   0.144657E-06   0.685841E-08
  2783   0.400929E+02   0.118234E+01   0.000000E+00  -0.742001E+00   0.601863E-09   0.144006E-06   0.693315E-08
  2784   0.399069E+02   0.118596E+01   0.000000E+00  -0.726891E+00   0.601390E-09   0.143356E-06   0.700683E-08
  2785   0.397211E+02   0.118967E+01   0.000000E+00  -0.712330E+00   0.600917E-09   0.142708E-06   0.707944E-08
  2786   0.395355E+02   0.119344E+01   0.000000E+00  -0.698323E+00   0.600445E-09   0.142061E-06   0.715100E-08
  2787   0.393502E+02   0.119730E+01   0.000000E+00  -0.684869E+00   0.599974E-09   0.141416E-06   0.722149E-08
  2788   0.391653E+02   0.120122E+01   0.000000E+00  -0.671970E+00   0.599502E-09   0.140773E-06   0.729090E-08
  2789   0.389806E+02   0.120521E+01   0.000000E+00  -0.659624E+00   0.599032E-09   0.140131E-06   0.735924E-08
  2790   0.387964E+02   0.120927E+01   0.000000E+00  -0.647832E+00   0.598562E-09   0.139491E-06   0.742650E-08
  2791   0.386126E+02   0.121339E+01   0.000000E+00  -0.636595E+00   0.598092E-09   0.138853E-06   0.749268E-08
  2792   0.384292E+02   0.121756E+01   0.000000E+00  -0.625909E+00   0.597623E-09   0.138217E-06   0.755777E-08
  2793   0.382463E+02   0.122180E+01   0.000000E+00  -0.615775E+00   0.597154E-09   0.137582E-06   0.762176E-08
  2794   0.380640E+02   0.122608E+01   0.000000E+00  -0.606190E+00   0.596686E-09   0.136950E-06   0.768466E-08
  2795   0.378822E+02   0.123041E+01   0.000000E+00  -0.597154E+00   0.596219E-09   0.136320E-06   0.774647E-08
  2796   0.377010E+02   0.123480E+01   0.000000E+00  -0.588665E+00   0.595752E-09   0.135691E-06   0.780717E-08
  2797   0.375203E+02   0.123922E+01   0.000000E+00  -0.580722E+00   0.595285E-09   0.135065E-06   0.786676E-08
  2798   0.373403E+02   0.124369E+01   0.000000E+00  -0.573322E+00   0.594819E-09   0.134441E-06   0.792524E-08
  2799   0.371610E+02   0.124819E+01   0.000000E+00  -0.566463E+00   0.594354E-09   0.133820E-06   0.798261E-08
  2800   0.369823E+02   0.125273E+01   0.000000E+00  -0.560143E+00   0.593889E-09   0.133200E-06   0.803885E-08
  2801   0.368043E+02   0.125730E+01   0.000000E+00  -0.554359E+00   0.593425E-09   0.132583E-06   0.809398E-08
  2802   0.366272E+02   0.126189E+01   0.000000E+00  -0.549108E+00   0.592961E-09   0.131968E-06   0.814798E-08
  2803   0.364508E+02   0.126652E+01   0.000000E+00  -0.544387E+00   0.592497E-09   0.131356E-06   0.820087E-08
  2804   0.362752E+02   0.127116E+01   0.000000E+00  -0.540195E+00   0.592034E-09   0.130746E-06   0.825264E-08
  2805   0.361005E+02   0.127582E+01   0.000000E+00  -0.536529E+00   0.591572E-09   0.130138E-06   0.830330E-08
  2806   0.359266E+02   0.128050E+01   0.000000E+00  -0.533385E+00   0.591110E-09   0.129533E-06   0.835285E-08
  2807   0.357536E+02   0.128519E+01   0.000000E+00  -0.530760E+00   0.590648E-09   0.128931E-06   0.840128E-08
  2808   0.355816E+02   0.128988E+01   0.000000E+00  -0.528651E+00   0.590187E-09   0.128331E-06   0.844862E-08
  2809   0.354105E+02   0.129458E+01   0.000000E+00  -0.527055E+00   0.589727E-09   0.127734E-06   0.849485E-08
  2810   0.352404E+02   0.129928E+01   0.000000E+00  -0.525968E+00   0.589267E-09   0.127139E-06   0.853998E-08
  2811   0.350711E+02   0.130398E+01   0.000000E+00  -0.525387E+00   0.588808E-09   0.126547E-06   0.858401E-08
  2812   0.349031E+02   0.130868E+01   0.000000E+00  -0.525307E+00   0.588349E-09   0.125958E-06   0.862694E-08
  2813   0.347360E+02   0.131336E+01   0.000000E+00  -0.525723E+00   0.587890E-09   0.125371E-06   0.866878E-08
  2814   0.345700E+02   0.131804E+01   0.000000E+00  -0.526630E+00   0.587432E-09   0.124787E-06   0.870954E-08
  2815   0.344051E+02   0.132270E+01   0.000000E+00  -0.528020E+00   0.586975E-09   0.124206E-06   0.874920E-08
